ClusterID	Genes	Intervals	
Cluster_2105	Zm00001d009750,Zm00001d009751	0
Cluster_2106	Zm00001d008412,Zm00001d008413	0
Cluster_2107	Zm00001d009870,Zm00001d009868	0
Cluster_2108	Zm00001d008433,Zm00001d008434	0
Cluster_2109	Zm00001d009873,Zm00001d009874	0
Cluster_2110	Zm00001d009886,Zm00001d009887	0
Cluster_2111	Zm00001d009894,Zm00001d009895	0
Cluster_2112	Zm00001d009923,Zm00001d009924	0
Cluster_2113	Zm00001d008452,Zm00001d008450	1
Cluster_2114	Zm00001d009950,Zm00001d009948	1
Cluster_2115	Zm00001d009965,Zm00001d009952	8
Cluster_2116	Zm00001d010032,Zm00001d010031	0
Cluster_2117	Zm00001d010034,Zm00001d010036	0
Cluster_2118	Zm00001d010043,Zm00001d010044	0
Cluster_2119	Zm00001d008477,Zm00001d008468,Zm00001d008465,Zm00001d008460,Zm00001d008467,Zm00001d008488,Zm00001d008458,Zm00001d008489,Zm00001d008457,Zm00001d008485,Zm00001d008462,Zm00001d008487,Zm00001d008466,Zm00001d008478,Zm00001d008479,Zm00001d008461	0,0,0,0,1,0,0,0,2,0,0,3,0,0,0
Cluster_2120	Zm00001d010094,Zm00001d010093,Zm00001d010102,Zm00001d010105	0,3,2
Cluster_2121	Zm00001d010103,Zm00001d010098,Zm00001d010104,Zm00001d010099,Zm00001d010101	0,0,1,0
Cluster_2122	Zm00001d010118,Zm00001d010117	0
Cluster_2123	Zm00001d046651,Zm00001d046649	0
Cluster_2124	Zm00001d046667,Zm00001d046668	0
Cluster_2125	Zm00001d046675,Zm00001d046673	0
Cluster_2126	Zm00001d046697,Zm00001d046700,Zm00001d046705,Zm00001d046711,Zm00001d046714,Zm00001d046706,Zm00001d046713	0,2,0,4,0,0
Cluster_2127	Zm00001d046703,Zm00001d046704	0
Cluster_2128	Zm00001d046736,Zm00001d046737	0
Cluster_2129	Zm00001d046766,Zm00001d046765	0
Cluster_2130	Zm00001d046797,Zm00001d046795	0
Cluster_2131	Zm00001d045030,Zm00001d045031	0
Cluster_2132	Zm00001d046800,Zm00001d046801,Zm00001d046794,Zm00001d046798	2,1,0
Cluster_2133	Zm00001d046812,Zm00001d046813	0
Cluster_2134	Zm00001d046831,Zm00001d046828	0
Cluster_2135	Zm00001d046832,Zm00001d046833	0
Cluster_2136	Zm00001d046839,Zm00001d046842	2
Cluster_2137	Zm00001d046841,Zm00001d046840	0
Cluster_2138	Zm00001d046859,Zm00001d046846	9
Cluster_2139	Zm00001d046881,Zm00001d046875	0
Cluster_2140	Zm00001d046921,Zm00001d046922	0
Cluster_2141	Zm00001d046939,Zm00001d046941	1
Cluster_2142	Zm00001d046986,Zm00001d046993	5
Cluster_2143	Zm00001d045070,Zm00001d045071	0
Cluster_2144	Zm00001d047030,Zm00001d047028	0
Cluster_2145	Zm00001d047032,Zm00001d047033	0
Cluster_2146	Zm00001d047066,Zm00001d047064	1
Cluster_2147	Zm00001d047087,Zm00001d047089,Zm00001d047090,Zm00001d047091,Zm00001d047094,Zm00001d047096,Zm00001d047093	1,0,0,1,0,0
Cluster_2148	Zm00001d047097,Zm00001d047099	0
Cluster_2149	Zm00001d047115,Zm00001d047111,Zm00001d047114,Zm00001d047117,Zm00001d047113,Zm00001d047116	1,0,0,0,0
Cluster_2150	Zm00001d047121,Zm00001d047122	0
Cluster_2151	Zm00001d047135,Zm00001d047142,Zm00001d047146,Zm00001d047147	5,1,0
Cluster_2152	Zm00001d047146,Zm00001d047147	0
Cluster_2153	Zm00001d047161,Zm00001d047160	0
Cluster_2154	Zm00001d047170,Zm00001d047169	0
Cluster_2155	Zm00001d045088,Zm00001d045086	1
Cluster_2156	Zm00001d047174,Zm00001d047175	0
Cluster_2157	Zm00001d047190,Zm00001d047189	0
Cluster_2158	Zm00001d047192,Zm00001d047194	1
Cluster_2159	Zm00001d047199,Zm00001d047200	0
Cluster_2160	Zm00001d045089,Zm00001d045090	0
Cluster_2161	Zm00001d047211,Zm00001d047212,Zm00001d047210	0,0
Cluster_2162	Zm00001d045092,Zm00001d045091	0
Cluster_2163	Zm00001d047235,Zm00001d047223	7
Cluster_2164	Zm00001d047311,Zm00001d047312	0
Cluster_2165	Zm00001d047327,Zm00001d047326	0
Cluster_2166	Zm00001d047334,Zm00001d047330,Zm00001d047333	2,0
Cluster_2167	Zm00001d047355,Zm00001d047356	0
Cluster_2168	Zm00001d047392,Zm00001d047395	1
Cluster_2169	Zm00001d047404,Zm00001d047407	2
Cluster_2170	Zm00001d047405,Zm00001d047406,Zm00001d047408	0,1
Cluster_2171	Zm00001d047410,Zm00001d047411	0
Cluster_2172	Zm00001d047418,Zm00001d047417	0
Cluster_2173	Zm00001d047425,Zm00001d047424	0
Cluster_2174	Zm00001d047542,Zm00001d047548,Zm00001d047553	3,2
Cluster_2175	Zm00001d047543,Zm00001d047549	3
Cluster_2176	Zm00001d047625,Zm00001d047621	1
Cluster_2177	Zm00001d047639,Zm00001d047651,Zm00001d047656,Zm00001d047658	8,3,1
Cluster_2178	Zm00001d047647,Zm00001d047648,Zm00001d047654,Zm00001d047657	0,3,2
Cluster_2179	Zm00001d047737,Zm00001d047738	0
Cluster_2180	Zm00001d045141,Zm00001d045145	2
Cluster_2181	Zm00001d047762,Zm00001d047761	0
Cluster_2182	Zm00001d047781,Zm00001d047783,Zm00001d047785,Zm00001d047782,Zm00001d047784	0,0,0,0
Cluster_2183	Zm00001d047850,Zm00001d047851	0
Cluster_2184	Zm00001d047885,Zm00001d047886,Zm00001d047887,Zm00001d047884	0,0,0
Cluster_2185	Zm00001d047890,Zm00001d047892	0
Cluster_2186	Zm00001d047933,Zm00001d047934	0
Cluster_2187	Zm00001d047938,Zm00001d047939	0
Cluster_2188	Zm00001d045163,Zm00001d045169,Zm00001d045159	2,1
Cluster_2189	Zm00001d048009,Zm00001d048010	0
Cluster_2190	Zm00001d045164,Zm00001d045158,Zm00001d045157	0,4
Cluster_2191	Zm00001d048034,Zm00001d048035	0
Cluster_2192	Zm00001d048054,Zm00001d048053	0
Cluster_2193	Zm00001d048093,Zm00001d048094	0
Cluster_2194	Zm00001d048136,Zm00001d048135	0
Cluster_2195	Zm00001d048139,Zm00001d048140	0
Cluster_2196	Zm00001d048151,Zm00001d048152	0
Cluster_2197	Zm00001d048159,Zm00001d048157,Zm00001d048158	0,0
Cluster_2198	Zm00001d048166,Zm00001d048169	1
Cluster_2199	Zm00001d048189,Zm00001d048187	1
Cluster_2200	Zm00001d048191,Zm00001d048192	0
Cluster_2201	Zm00001d048207,Zm00001d048205	0
Cluster_2202	Zm00001d048222,Zm00001d048223	0
Cluster_2203	Zm00001d048252,Zm00001d048255	1
Cluster_2204	Zm00001d048256,Zm00001d048253	1
Cluster_2205	Zm00001d048266,Zm00001d048267	0
Cluster_2206	Zm00001d048268,Zm00001d048263	3
Cluster_2207	Zm00001d048289,Zm00001d048288	0
Cluster_2208	Zm00001d048298,Zm00001d048297,Zm00001d048296	0,0
Cluster_2209	Zm00001d048303,Zm00001d048306	1
Cluster_2210	Zm00001d048329,Zm00001d048327	0
Cluster_2211	Zm00001d048345,Zm00001d048341,Zm00001d048342	0,2
Cluster_2212	Zm00001d048353,Zm00001d048354	0
Cluster_2213	Zm00001d048389,Zm00001d048387	0
Cluster_2214	Zm00001d048404,Zm00001d048400	3
Cluster_2215	Zm00001d048416,Zm00001d048417	0
Cluster_2216	Zm00001d045191,Zm00001d045190,Zm00001d045185,Zm00001d045184	0,1,0
Cluster_2217	Zm00001d048457,Zm00001d048456	0
Cluster_2218	Zm00001d048492,Zm00001d048484	4
Cluster_2219	Zm00001d048494,Zm00001d048495	0
Cluster_2220	Zm00001d048559,Zm00001d048560,Zm00001d048558	0,0
Cluster_2221	Zm00001d048570,Zm00001d048573	0
Cluster_2222	Zm00001d048575,Zm00001d048576	0
Cluster_2223	Zm00001d045228,Zm00001d045221,Zm00001d045226	3,1
Cluster_2224	Zm00001d045231,Zm00001d045227	2
Cluster_2225	Zm00001d045238,Zm00001d045240	0
Cluster_2226	Zm00001d045247,Zm00001d045235,Zm00001d045244	3,0
Cluster_2227	Zm00001d045256,Zm00001d045260,Zm00001d045258,Zm00001d045257	0,0,0
Cluster_2228	Zm00001d045274,Zm00001d045277,Zm00001d045272	0,1
Cluster_2229	Zm00001d045276,Zm00001d045271	2
Cluster_2230	Zm00001d045298,Zm00001d045302	3
Cluster_2231	Zm00001d044765,Zm00001d044763,Zm00001d044762	0,0
Cluster_2232	Zm00001d045313,Zm00001d045312	0
Cluster_2233	Zm00001d045314,Zm00001d045312	1
Cluster_2234	Zm00001d045340,Zm00001d045327,Zm00001d045350,Zm00001d045347,Zm00001d045341,Zm00001d045344,Zm00001d045342	10,0,0,0,0,2
Cluster_2235	Zm00001d045348,Zm00001d045342	2
Cluster_2236	Zm00001d045369,Zm00001d045370,Zm00001d045361	5,0
Cluster_2237	Zm00001d045374,Zm00001d045375	0
Cluster_2238	Zm00001d045392,Zm00001d045391,Zm00001d045390	0,0
Cluster_2239	Zm00001d045397,Zm00001d045402	4
Cluster_2240	Zm00001d045398,Zm00001d045400	1
Cluster_2241	Zm00001d044775,Zm00001d044776	0
Cluster_2242	Zm00001d045414,Zm00001d045408,Zm00001d045412,Zm00001d045406,Zm00001d045410	0,0,0,0
Cluster_2243	Zm00001d045454,Zm00001d045456	1
Cluster_2244	Zm00001d045459,Zm00001d045460	0
Cluster_2245	Zm00001d045466,Zm00001d045465	0
Cluster_2246	Zm00001d044795,Zm00001d044790	3
Cluster_2247	Zm00001d045529,Zm00001d045526	2
Cluster_2248	Zm00001d045564,Zm00001d045565	0
Cluster_2249	Zm00001d045567,Zm00001d045572	3
Cluster_2250	Zm00001d045574,Zm00001d045573,Zm00001d045575	0,0
Cluster_2251	Zm00001d045576,Zm00001d045582	5
Cluster_2252	Zm00001d045577,Zm00001d045578	0
Cluster_2253	Zm00001d045605,Zm00001d045604	0
Cluster_2254	Zm00001d045668,Zm00001d045669	0
Cluster_2255	Zm00001d045672,Zm00001d045656	12
Cluster_2256	Zm00001d045712,Zm00001d045708,Zm00001d045711,Zm00001d045713,Zm00001d045709	0,0,0,0
Cluster_2257	Zm00001d045721,Zm00001d045722,Zm00001d045720	0,0
Cluster_2258	Zm00001d045728,Zm00001d045729	0
Cluster_2259	Zm00001d045747,Zm00001d045746	0
Cluster_2260	Zm00001d045793,Zm00001d045774,Zm00001d045778	2,9
Cluster_2261	Zm00001d045836,Zm00001d045842,Zm00001d045843,Zm00001d045831,Zm00001d045849,Zm00001d045863,Zm00001d045855,Zm00001d045852	4,3,0,5,0,1,4
Cluster_2262	Zm00001d045839,Zm00001d045838	0
Cluster_2263	Zm00001d045846,Zm00001d045845	0
Cluster_2264	Zm00001d045875,Zm00001d045877	1
Cluster_2265	Zm00001d045890,Zm00001d045891,Zm00001d045892	0,0
Cluster_2266	Zm00001d045940,Zm00001d045941	0
Cluster_2267	Zm00001d045950,Zm00001d045945	4
Cluster_2268	Zm00001d046005,Zm00001d046004	0
Cluster_2269	Zm00001d046053,Zm00001d046054	0
Cluster_2270	Zm00001d046091,Zm00001d046093	1
Cluster_2271	Zm00001d044730,Zm00001d044732	1
Cluster_2272	Zm00001d046142,Zm00001d046148,Zm00001d046143,Zm00001d046154,Zm00001d046145,Zm00001d046152,Zm00001d046147,Zm00001d046156,Zm00001d046151	0,1,0,0,1,0,1,1
Cluster_2273	Zm00001d044897,Zm00001d044896	0
Cluster_2274	Zm00001d046153,Zm00001d046166	7
Cluster_2275	Zm00001d044907,Zm00001d044916	6
Cluster_2276	Zm00001d044908,Zm00001d044906	1
Cluster_2277	Zm00001d046186,Zm00001d046184,Zm00001d046187	1,0
Cluster_2278	Zm00001d044921,Zm00001d044920	0
Cluster_2279	Zm00001d046225,Zm00001d046226	0
Cluster_2280	Zm00001d046243,Zm00001d046242	0
Cluster_2281	Zm00001d044935,Zm00001d044934,Zm00001d044936,Zm00001d044933,Zm00001d044937	0,0,0,0
Cluster_2282	Zm00001d046272,Zm00001d046273	0
Cluster_2283	Zm00001d046318,Zm00001d046322,Zm00001d046319	0,0
Cluster_2284	Zm00001d046344,Zm00001d046342	1
Cluster_2285	Zm00001d044957,Zm00001d044958	0
Cluster_2286	Zm00001d044967,Zm00001d044966	0
Cluster_2287	Zm00001d046423,Zm00001d046424	0
Cluster_2288	Zm00001d046473,Zm00001d046460,Zm00001d046466	1,4
Cluster_2289	Zm00001d046488,Zm00001d046485	1
Cluster_2290	Zm00001d046490,Zm00001d046491	0
Cluster_2291	Zm00001d046492,Zm00001d046493	0
Cluster_2292	Zm00001d046501,Zm00001d046494	3
Cluster_2293	Zm00001d046517,Zm00001d046519,Zm00001d046518	0,0
Cluster_2294	Zm00001d044999,Zm00001d044996	1
Cluster_2295	Zm00001d045001,Zm00001d045009,Zm00001d045008,Zm00001d045006	3,1,0
Cluster_2296	Zm00001d046604,Zm00001d046610	2
Cluster_2297	Zm00001d000071,Zm00001d000072	0
Cluster_2298	Zm00001d000448,Zm00001d000449	0
Cluster_2299	Zm00001d000331,Zm00001d000335	2
Cluster_2300	Zm00001d000377,Zm00001d000373,Zm00001d000371	0,0
Cluster_2301	Zm00001d000020,Zm00001d000016	3
Cluster_2302	Zm00001d000006,Zm00001d000017,Zm00001d000008,Zm00001d000018,Zm00001d000012,Zm00001d000011	0,1,0,2,0
Cluster_2303	Zm00001d000195,Zm00001d000196	0
Cluster_2304	Zm00001d000041,Zm00001d000040	0
Cluster_2305	Zm00001d000363,Zm00001d000365	1
Cluster_2306	Zm00001d000366,Zm00001d000364	1
Cluster_2307	Zm00001d000398,Zm00001d000397	0
Cluster_2308	Zm00001d000349,Zm00001d000350	0
Cluster_2309	Zm00001d000313,Zm00001d000312	0
Cluster_2310	Zm00001d000231,Zm00001d000232	0
