ClusterID	Genes	Intervals	
Cluster_1382	Zm00008a013062,Zm00008a013061	0
Cluster_1383	Zm00008a011091,Zm00008a011092	0
Cluster_1384	Zm00008a013066,Zm00008a013067	0
Cluster_1385	Zm00008a013071,Zm00008a013070	0
Cluster_1386	Zm00008a011093,Zm00008a011087	5
Cluster_1387	Zm00008a013088,Zm00008a013085,Zm00008a013087,Zm00008a013089,Zm00008a013090,Zm00008a013091	1,0,0,0,0
Cluster_1388	Zm00008a011097,Zm00008a011096	0
Cluster_1389	Zm00008a013118,Zm00008a013119	0
Cluster_1390	Zm00008a013142,Zm00008a013141	0
Cluster_1391	Zm00008a013156,Zm00008a013155	0
Cluster_1392	Zm00008a013166,Zm00008a013165	0
Cluster_1393	Zm00008a013183,Zm00008a013182	0
Cluster_1394	Zm00008a013189,Zm00008a013191,Zm00008a013188	0,1
Cluster_1395	Zm00008a013197,Zm00008a013198	0
Cluster_1396	Zm00008a013211,Zm00008a013212	0
Cluster_1397	Zm00008a013227,Zm00008a013228	0
Cluster_1398	Zm00008a013235,Zm00008a013234	0
Cluster_1399	Zm00008a013240,Zm00008a013239	0
Cluster_1400	Zm00008a013241,Zm00008a013244	2
Cluster_1401	Zm00008a013242,Zm00008a013243	0
Cluster_1402	Zm00008a013246,Zm00008a013245	0
Cluster_1403	Zm00008a013247,Zm00008a013248	0
Cluster_1404	Zm00008a013259,Zm00008a013260,Zm00008a013257	1,0
Cluster_1405	Zm00008a013274,Zm00008a013275	0
Cluster_1406	Zm00008a013276,Zm00008a013277	0
Cluster_1407	Zm00008a013278,Zm00008a013279	0
Cluster_1408	Zm00008a011115,Zm00008a011116	0
Cluster_1409	Zm00008a010622,Zm00008a010623	0
Cluster_1410	Zm00008a013296,Zm00008a013295	0
Cluster_1411	Zm00008a011124,Zm00008a011125	0
Cluster_1412	Zm00008a013304,Zm00008a013305	0
Cluster_1413	Zm00008a013309,Zm00008a013308	0
Cluster_1414	Zm00008a013313,Zm00008a013314	0
Cluster_1415	Zm00008a013330,Zm00008a013329	0
Cluster_1416	Zm00008a013349,Zm00008a013345,Zm00008a013348	2,0
Cluster_1417	Zm00008a013362,Zm00008a013363	0
Cluster_1418	Zm00008a013365,Zm00008a013366	0
Cluster_1419	Zm00008a013367,Zm00008a013368	0
Cluster_1420	Zm00008a013373,Zm00008a013374	0
Cluster_1421	Zm00008a013376,Zm00008a013375	0
Cluster_1422	Zm00008a013380,Zm00008a013381	0
Cluster_1423	Zm00008a013383,Zm00008a013385,Zm00008a013386,Zm00008a013384	0,0,0
Cluster_1424	Zm00008a013418,Zm00008a013414	3
Cluster_1425	Zm00008a013426,Zm00008a013427,Zm00008a013425	0,0
Cluster_1426	Zm00008a013429,Zm00008a013430	0
Cluster_1427	Zm00008a013466,Zm00008a013465	0
Cluster_1428	Zm00008a013474,Zm00008a013476,Zm00008a013464,Zm00008a013478,Zm00008a013475,Zm00008a013477	9,0,0,0,0
Cluster_1429	Zm00008a013480,Zm00008a013473	6
Cluster_1430	Zm00008a011132,Zm00008a011129	2
Cluster_1431	Zm00008a013487,Zm00008a013488	0
Cluster_1432	Zm00008a013489,Zm00008a013500	10
Cluster_1433	Zm00008a011137,Zm00008a011136	0
Cluster_1434	Zm00008a013502,Zm00008a013503	0
Cluster_1435	Zm00008a013513,Zm00008a013496,Zm00008a013511,Zm00008a013512	14,0,0
Cluster_1436	Zm00008a013515,Zm00008a013514	0
Cluster_1437	Zm00008a013517,Zm00008a013530	12
Cluster_1438	Zm00008a013525,Zm00008a013523	1
Cluster_1439	Zm00008a013527,Zm00008a013528	0
Cluster_1440	Zm00008a013538,Zm00008a013537,Zm00008a013539,Zm00008a013540	0,0,0
Cluster_1441	Zm00008a013547,Zm00008a013545	1
Cluster_1442	Zm00008a011139,Zm00008a011140	0
Cluster_1443	Zm00008a013568,Zm00008a013567	0
Cluster_1444	Zm00008a013577,Zm00008a013580,Zm00008a013579	1,0
Cluster_1445	Zm00008a013607,Zm00008a013605	1
Cluster_1446	Zm00008a013613,Zm00008a013614,Zm00008a013612	0,0
Cluster_1447	Zm00008a013619,Zm00008a013617,Zm00008a013618	0,0
Cluster_1448	Zm00008a013650,Zm00008a013648,Zm00008a013649	0,0
Cluster_1449	Zm00008a010633,Zm00008a010632	0
Cluster_1450	Zm00008a013658,Zm00008a013657,Zm00008a013656	0,0
Cluster_1451	Zm00008a011147,Zm00008a011148	0
Cluster_1452	Zm00008a013669,Zm00008a013670	0
Cluster_1453	Zm00008a013680,Zm00008a013679,Zm00008a013677	1,0
Cluster_1454	Zm00008a013681,Zm00008a013668	12
Cluster_1455	Zm00008a011151,Zm00008a011150	0
Cluster_1456	Zm00008a013740,Zm00008a013739	0
Cluster_1457	Zm00008a013742,Zm00008a013756	13
Cluster_1458	Zm00008a013751,Zm00008a013750	0
Cluster_1459	Zm00008a013755,Zm00008a013754	0
Cluster_1460	Zm00008a013758,Zm00008a013759	0
Cluster_1461	Zm00008a013787,Zm00008a013786	0
Cluster_1462	Zm00008a013800,Zm00008a013801	0
Cluster_1463	Zm00008a013811,Zm00008a013812	0
Cluster_1464	Zm00008a013816,Zm00008a013817	0
Cluster_1465	Zm00008a013830,Zm00008a013831	0
Cluster_1466	Zm00008a013836,Zm00008a013837	0
Cluster_1467	Zm00008a013838,Zm00008a013844,Zm00008a013845	5,0
Cluster_1468	Zm00008a013840,Zm00008a013841	0
Cluster_1469	Zm00008a013856,Zm00008a013855	0
Cluster_1470	Zm00008a013858,Zm00008a013859	0
Cluster_1471	Zm00008a013872,Zm00008a013873	0
Cluster_1472	Zm00008a013875,Zm00008a013888	12
Cluster_1473	Zm00008a011159,Zm00008a011153,Zm00008a011157,Zm00008a011162,Zm00008a011156,Zm00008a011161,Zm00008a011155	1,0,0,1,1,0
Cluster_1474	Zm00008a013878,Zm00008a013877,Zm00008a013876	0,0
Cluster_1475	Zm00008a013886,Zm00008a013887	0
Cluster_1476	Zm00008a013891,Zm00008a013892	0
Cluster_1477	Zm00008a013895,Zm00008a013896	0
Cluster_1478	Zm00008a013930,Zm00008a013931	0
Cluster_1479	Zm00008a013937,Zm00008a013936	0
Cluster_1480	Zm00008a013941,Zm00008a013942	0
Cluster_1481	Zm00008a013963,Zm00008a013964,Zm00008a013967	0,2
Cluster_1482	Zm00008a013965,Zm00008a013966	0
Cluster_1483	Zm00008a013970,Zm00008a013968	1
Cluster_1484	Zm00008a013972,Zm00008a013971	0
Cluster_1485	Zm00008a013973,Zm00008a013974	0
Cluster_1486	Zm00008a013976,Zm00008a013983	6
Cluster_1487	Zm00008a013979,Zm00008a013980	0
Cluster_1488	Zm00008a013985,Zm00008a013984	0
Cluster_1489	Zm00008a011169,Zm00008a011165,Zm00008a011166,Zm00008a011167,Zm00008a011168,Zm00008a011170	0,0,0,0,0
Cluster_1490	Zm00008a013996,Zm00008a013995,Zm00008a013997	0,0
Cluster_1491	Zm00008a014000,Zm00008a014001	0
Cluster_1492	Zm00008a014003,Zm00008a014004	0
Cluster_1493	Zm00008a011173,Zm00008a011178	4
Cluster_1494	Zm00008a010647,Zm00008a010641	5
Cluster_1495	Zm00008a014033,Zm00008a014031,Zm00008a014035,Zm00008a014034,Zm00008a014032	0,0,0,0
Cluster_1496	Zm00008a011175,Zm00008a011174,Zm00008a011176	0,0
Cluster_1497	Zm00008a014044,Zm00008a014045	0
Cluster_1498	Zm00008a014055,Zm00008a014057,Zm00008a014056	0,0
Cluster_1499	Zm00008a014064,Zm00008a014067	2
Cluster_1500	Zm00008a014072,Zm00008a014070	1
Cluster_1501	Zm00008a014093,Zm00008a014092	0
Cluster_1502	Zm00008a014095,Zm00008a014094	0
Cluster_1503	Zm00008a014103,Zm00008a014100,Zm00008a014101	0,1
Cluster_1504	Zm00008a014109,Zm00008a014110	0
Cluster_1505	Zm00008a014123,Zm00008a014124	0
Cluster_1506	Zm00008a014145,Zm00008a014146	0
Cluster_1507	Zm00008a014158,Zm00008a014157	0
Cluster_1508	Zm00008a014169,Zm00008a014170	0
Cluster_1509	Zm00008a014172,Zm00008a014171	0
Cluster_1510	Zm00008a011189,Zm00008a011188	0
Cluster_1511	Zm00008a014192,Zm00008a014191	0
Cluster_1512	Zm00008a014194,Zm00008a014203	8
Cluster_1513	Zm00008a014200,Zm00008a014199	0
Cluster_1514	Zm00008a014214,Zm00008a014213	0
Cluster_1515	Zm00008a014237,Zm00008a014233,Zm00008a014236	2,0
Cluster_1516	Zm00008a011192,Zm00008a011191	0
Cluster_1517	Zm00008a014261,Zm00008a014260	0
Cluster_1518	Zm00008a014270,Zm00008a014269	0
Cluster_1519	Zm00008a014280,Zm00008a014276,Zm00008a014275	0,3
Cluster_1520	Zm00008a014285,Zm00008a014286	0
Cluster_1521	Zm00008a014287,Zm00008a014283,Zm00008a014289,Zm00008a014292,Zm00008a014294,Zm00008a014293	3,1,2,0,0
Cluster_1522	Zm00008a014291,Zm00008a014290	0
Cluster_1523	Zm00008a014295,Zm00008a014296	0
Cluster_1524	Zm00008a014324,Zm00008a014325	0
Cluster_1525	Zm00008a014332,Zm00008a014333	0
Cluster_1526	Zm00008a011202,Zm00008a011203	0
Cluster_1527	Zm00008a014340,Zm00008a014341	0
Cluster_1528	Zm00008a014356,Zm00008a014355	0
Cluster_1529	Zm00008a014367,Zm00008a014374,Zm00008a014368,Zm00008a014370,Zm00008a014364,Zm00008a014362,Zm00008a014369,Zm00008a014371,Zm00008a014366	1,1,0,0,0,0,0,2
Cluster_1530	Zm00008a011205,Zm00008a011206	0
Cluster_1531	Zm00008a014377,Zm00008a014376	0
Cluster_1532	Zm00008a014378,Zm00008a014386	7
Cluster_1533	Zm00008a014381,Zm00008a014380	0
Cluster_1534	Zm00008a014382,Zm00008a014383	0
Cluster_1535	Zm00008a014393,Zm00008a014392	0
Cluster_1536	Zm00008a014398,Zm00008a014397	0
Cluster_1537	Zm00008a014406,Zm00008a014405	0
Cluster_1538	Zm00008a014426,Zm00008a014427,Zm00008a014425,Zm00008a014428	0,0,0
Cluster_1539	Zm00008a011209,Zm00008a011210	0
Cluster_1540	Zm00008a014438,Zm00008a014439	0
Cluster_1541	Zm00008a014464,Zm00008a014463	0
Cluster_1542	Zm00008a014468,Zm00008a014469	0
Cluster_1543	Zm00008a014473,Zm00008a014472	0
Cluster_1544	Zm00008a014478,Zm00008a014482,Zm00008a014483	3,0
Cluster_1545	Zm00008a014481,Zm00008a014480	0
Cluster_1546	Zm00008a014487,Zm00008a014488	0
Cluster_1547	Zm00008a014493,Zm00008a014494	0
Cluster_1548	Zm00008a014505,Zm00008a014504	0
Cluster_1549	Zm00008a014522,Zm00008a014535,Zm00008a014518,Zm00008a014523	3,0,11
Cluster_1550	Zm00008a014526,Zm00008a014525	0
Cluster_1551	Zm00008a014529,Zm00008a014528,Zm00008a014531	0,1
Cluster_1552	Zm00008a010655,Zm00008a010656	0
Cluster_1553	Zm00008a014532,Zm00008a014533	0
Cluster_1554	Zm00008a014538,Zm00008a014527,Zm00008a014537	9,0
Cluster_1555	Zm00008a014546,Zm00008a014544	1
Cluster_1556	Zm00008a014552,Zm00008a014553	0
Cluster_1557	Zm00008a014561,Zm00008a014558	2
Cluster_1558	Zm00008a014562,Zm00008a014563	0
Cluster_1559	Zm00008a014571,Zm00008a014572	0
Cluster_1560	Zm00008a011221,Zm00008a011220	0
Cluster_1561	Zm00008a014592,Zm00008a014591	0
Cluster_1562	Zm00008a014600,Zm00008a014597	2
Cluster_1563	Zm00008a014608,Zm00008a014607	0
Cluster_1564	Zm00008a014613,Zm00008a014615,Zm00008a014614	0,0
Cluster_1565	Zm00008a014620,Zm00008a014621	0
Cluster_1566	Zm00008a014641,Zm00008a014640	0
Cluster_1567	Zm00008a014655,Zm00008a014654	0
Cluster_1568	Zm00008a014657,Zm00008a014656	0
Cluster_1569	Zm00008a014665,Zm00008a014668,Zm00008a014664	0,2
Cluster_1570	Zm00008a014678,Zm00008a014677	0
Cluster_1571	Zm00008a011228,Zm00008a011227	0
Cluster_1572	Zm00008a014697,Zm00008a014698	0
Cluster_1573	Zm00008a014711,Zm00008a014713	1
Cluster_1574	Zm00008a010657,Zm00008a010658	0
Cluster_1575	Zm00008a014714,Zm00008a014727,Zm00008a014726,Zm00008a014728	11,0,0
Cluster_1576	Zm00008a014717,Zm00008a014715	1
Cluster_1577	Zm00008a014723,Zm00008a014721,Zm00008a014722	0,0
Cluster_1578	Zm00008a014730,Zm00008a014732	1
Cluster_1579	Zm00008a014754,Zm00008a014753	0
Cluster_1580	Zm00008a014782,Zm00008a014777,Zm00008a014780,Zm00008a014779,Zm00008a014778,Zm00008a014783,Zm00008a014781	0,0,0,0,0,0
Cluster_1581	Zm00008a014803,Zm00008a014804	0
Cluster_1582	Zm00008a014827,Zm00008a014826	0
Cluster_1583	Zm00008a014836,Zm00008a014837	0
Cluster_1584	Zm00008a011238,Zm00008a011239	0
Cluster_1585	Zm00008a011262,Zm00008a011258,Zm00008a011261,Zm00008a011266,Zm00008a011265,Zm00008a011264,Zm00008a011259	0,1,0,1,0,0
Cluster_1586	Zm00008a010668,Zm00008a010667	0
Cluster_1587	Zm00008a011273,Zm00008a011272	0
Cluster_1588	Zm00008a010670,Zm00008a010671	0
Cluster_1589	Zm00008a011280,Zm00008a011281	0
Cluster_1590	Zm00008a011286,Zm00008a011287	0
Cluster_1591	Zm00008a011289,Zm00008a011288	0
Cluster_1592	Zm00008a011296,Zm00008a011308	11
Cluster_1593	Zm00008a011320,Zm00008a011319	0
Cluster_1594	Zm00008a011321,Zm00008a011318	2
Cluster_1595	Zm00008a011335,Zm00008a011336	0
Cluster_1596	Zm00008a011339,Zm00008a011337,Zm00008a011340,Zm00008a011338	0,0,0
Cluster_1597	Zm00008a010684,Zm00008a010685	0
Cluster_1598	Zm00008a011353,Zm00008a011352	0
Cluster_1599	Zm00008a010686,Zm00008a010687	0
Cluster_1600	Zm00008a011369,Zm00008a011370,Zm00008a011371	0,0
Cluster_1601	Zm00008a011382,Zm00008a011383,Zm00008a011381	0,0
Cluster_1602	Zm00008a011400,Zm00008a011403	2
Cluster_1603	Zm00008a011406,Zm00008a011407	0
Cluster_1604	Zm00008a010700,Zm00008a010699	0
Cluster_1605	Zm00008a011447,Zm00008a011446	0
Cluster_1606	Zm00008a011450,Zm00008a011449	0
Cluster_1607	Zm00008a010710,Zm00008a010720	9
Cluster_1608	Zm00008a011476,Zm00008a011477	0
Cluster_1609	Zm00008a011484,Zm00008a011483	0
Cluster_1610	Zm00008a011498,Zm00008a011499,Zm00008a011500	0,0
Cluster_1611	Zm00008a010726,Zm00008a010729,Zm00008a010728,Zm00008a010727	0,0,0
Cluster_1612	Zm00008a011508,Zm00008a011507	0
Cluster_1613	Zm00008a011509,Zm00008a011510	0
Cluster_1614	Zm00008a011514,Zm00008a011515	0
Cluster_1615	Zm00008a011518,Zm00008a011520	1
Cluster_1616	Zm00008a011523,Zm00008a011524,Zm00008a011521,Zm00008a011522	0,0,0
Cluster_1617	Zm00008a010733,Zm00008a010734	0
Cluster_1618	Zm00008a011534,Zm00008a011532	1
Cluster_1619	Zm00008a011535,Zm00008a011533	1
Cluster_1620	Zm00008a011538,Zm00008a011539,Zm00008a011537	0,0
Cluster_1621	Zm00008a011549,Zm00008a011550	0
Cluster_1622	Zm00008a011557,Zm00008a011560,Zm00008a011558	0,1
Cluster_1623	Zm00008a010746,Zm00008a010745	0
Cluster_1624	Zm00008a010751,Zm00008a010752	0
Cluster_1625	Zm00008a011593,Zm00008a011592	0
Cluster_1626	Zm00008a011602,Zm00008a011601,Zm00008a011607	0,4
Cluster_1627	Zm00008a011603,Zm00008a011608	4
Cluster_1628	Zm00008a011606,Zm00008a011605	0
Cluster_1629	Zm00008a010769,Zm00008a010771	1
Cluster_1630	Zm00008a011614,Zm00008a011613	0
Cluster_1631	Zm00008a011615,Zm00008a011616	0
Cluster_1632	Zm00008a010773,Zm00008a010774	0
Cluster_1633	Zm00008a011654,Zm00008a011653	0
Cluster_1634	Zm00008a011658,Zm00008a011656,Zm00008a011657	0,0
Cluster_1635	Zm00008a011660,Zm00008a011659	0
Cluster_1636	Zm00008a011670,Zm00008a011669	0
Cluster_1637	Zm00008a011672,Zm00008a011674	1
Cluster_1638	Zm00008a011683,Zm00008a011684	0
Cluster_1639	Zm00008a011687,Zm00008a011686	0
Cluster_1640	Zm00008a010592,Zm00008a010593	0
Cluster_1641	Zm00008a011699,Zm00008a011697	1
Cluster_1642	Zm00008a011702,Zm00008a011703	0
Cluster_1643	Zm00008a011710,Zm00008a011712,Zm00008a011711	0,0
Cluster_1644	Zm00008a011717,Zm00008a011718	0
Cluster_1645	Zm00008a011721,Zm00008a011722	0
Cluster_1646	Zm00008a011726,Zm00008a011729	2
Cluster_1647	Zm00008a011732,Zm00008a011733,Zm00008a011742	0,8
Cluster_1648	Zm00008a011741,Zm00008a011751,Zm00008a011754	9,2
Cluster_1649	Zm00008a011745,Zm00008a011746	0
Cluster_1650	Zm00008a011749,Zm00008a011750	0
Cluster_1651	Zm00008a011753,Zm00008a011739	13
Cluster_1652	Zm00008a011758,Zm00008a011756	1
Cluster_1653	Zm00008a011761,Zm00008a011765	3
Cluster_1654	Zm00008a011774,Zm00008a011775,Zm00008a011790	0,14
Cluster_1655	Zm00008a011783,Zm00008a011784	0
Cluster_1656	Zm00008a011786,Zm00008a011787	0
Cluster_1657	Zm00008a011809,Zm00008a011810,Zm00008a011808	0,0
Cluster_1658	Zm00008a011812,Zm00008a011813	0
Cluster_1659	Zm00008a011824,Zm00008a011823	0
Cluster_1660	Zm00008a011832,Zm00008a011831	0
Cluster_1661	Zm00008a011843,Zm00008a011844	0
Cluster_1662	Zm00008a011847,Zm00008a011849	1
Cluster_1663	Zm00008a011851,Zm00008a011852	0
Cluster_1664	Zm00008a011860,Zm00008a011861	0
Cluster_1665	Zm00008a010841,Zm00008a010840	0
Cluster_1666	Zm00008a011872,Zm00008a011873	0
Cluster_1667	Zm00008a010853,Zm00008a010854	0
Cluster_1668	Zm00008a011894,Zm00008a011895	0
Cluster_1669	Zm00008a010857,Zm00008a010856	0
Cluster_1670	Zm00008a011898,Zm00008a011899	0
Cluster_1671	Zm00008a010862,Zm00008a010861	0
Cluster_1672	Zm00008a010865,Zm00008a010864	0
Cluster_1673	Zm00008a010868,Zm00008a010875	6
Cluster_1674	Zm00008a011914,Zm00008a011915	0
Cluster_1675	Zm00008a010889,Zm00008a010886,Zm00008a010890,Zm00008a010891	2,0,0
Cluster_1676	Zm00008a011944,Zm00008a011943	0
Cluster_1677	Zm00008a011952,Zm00008a011953,Zm00008a011951	0,0
Cluster_1678	Zm00008a011956,Zm00008a011957	0
Cluster_1679	Zm00008a010897,Zm00008a010896	0
Cluster_1680	Zm00008a011961,Zm00008a011962,Zm00008a011963,Zm00008a011964	0,0,0
Cluster_1681	Zm00008a011973,Zm00008a011974,Zm00008a011975	0,0
Cluster_1682	Zm00008a010900,Zm00008a010899	0
Cluster_1683	Zm00008a011980,Zm00008a011979	0
Cluster_1684	Zm00008a011982,Zm00008a011983	0
Cluster_1685	Zm00008a011986,Zm00008a011987,Zm00008a012005	0,17
Cluster_1686	Zm00008a010905,Zm00008a010906	0
Cluster_1687	Zm00008a010908,Zm00008a010907	0
Cluster_1688	Zm00008a011996,Zm00008a011993	2
Cluster_1689	Zm00008a011999,Zm00008a012000	0
Cluster_1690	Zm00008a012010,Zm00008a012009,Zm00008a012011	0,0
Cluster_1691	Zm00008a012013,Zm00008a012014	0
Cluster_1692	Zm00008a012020,Zm00008a012018,Zm00008a012017,Zm00008a012019	0,0,0
Cluster_1693	Zm00008a012029,Zm00008a012031,Zm00008a012030	0,0
Cluster_1694	Zm00008a012044,Zm00008a012043	0
Cluster_1695	Zm00008a012046,Zm00008a012048	1
Cluster_1696	Zm00008a016368,Zm00008a016367	0
Cluster_1697	Zm00008a015120,Zm00008a015121	0
Cluster_1698	Zm00008a016374,Zm00008a016375,Zm00008a016394,Zm00008a016395	0,18,0
Cluster_1699	Zm00008a015126,Zm00008a015123,Zm00008a015127	2,0
Cluster_1700	Zm00008a016383,Zm00008a016384	0
Cluster_1701	Zm00008a015131,Zm00008a015133,Zm00008a015130	0,1
Cluster_1702	Zm00008a016398,Zm00008a016397	0
Cluster_1703	Zm00008a016402,Zm00008a016403	0
Cluster_1704	Zm00008a015135,Zm00008a015136	0
Cluster_1705	Zm00008a015140,Zm00008a015139	0
Cluster_1706	Zm00008a015142,Zm00008a015143	0
Cluster_1707	Zm00008a016414,Zm00008a016393	20
Cluster_1708	Zm00008a015146,Zm00008a015145	0
Cluster_1709	Zm00008a015148,Zm00008a015147	0
Cluster_1710	Zm00008a016417,Zm00008a016416,Zm00008a016428	0,10
Cluster_1711	Zm00008a016422,Zm00008a016423	0
Cluster_1712	Zm00008a015152,Zm00008a015153	0
Cluster_1713	Zm00008a016439,Zm00008a016440,Zm00008a016441,Zm00008a016436	2,0,0
Cluster_1714	Zm00008a016448,Zm00008a016449	0
Cluster_1715	Zm00008a014863,Zm00008a014864	0
Cluster_1716	Zm00008a016465,Zm00008a016464	0
Cluster_1717	Zm00008a016478,Zm00008a016479	0
Cluster_1718	Zm00008a016484,Zm00008a016483	0
Cluster_1719	Zm00008a016486,Zm00008a016487	0
Cluster_1720	Zm00008a016488,Zm00008a016489	0
Cluster_1721	Zm00008a016501,Zm00008a016500	0
Cluster_1722	Zm00008a016507,Zm00008a016508	0
Cluster_1723	Zm00008a016516,Zm00008a016515	0
Cluster_1724	Zm00008a016523,Zm00008a016522	0
Cluster_1725	Zm00008a014868,Zm00008a014870,Zm00008a014869	0,0
Cluster_1726	Zm00008a015174,Zm00008a015173	0
Cluster_1727	Zm00008a016544,Zm00008a016543	0
Cluster_1728	Zm00008a015182,Zm00008a015183,Zm00008a015181	0,0
Cluster_1729	Zm00008a016591,Zm00008a016592	0
Cluster_1730	Zm00008a015184,Zm00008a015185	0
Cluster_1731	Zm00008a015188,Zm00008a015193	4
Cluster_1732	Zm00008a016617,Zm00008a016618	0
Cluster_1733	Zm00008a016625,Zm00008a016624	0
Cluster_1734	Zm00008a016634,Zm00008a016635	0
Cluster_1735	Zm00008a016647,Zm00008a016659	11
Cluster_1736	Zm00008a016649,Zm00008a016652	2
Cluster_1737	Zm00008a016665,Zm00008a016663,Zm00008a016664	0,0
Cluster_1738	Zm00008a016677,Zm00008a016678	0
Cluster_1739	Zm00008a016683,Zm00008a016682	0
Cluster_1740	Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	0,0,1,0,0,0,1,0,0,2,1,2
Cluster_1741	Zm00008a016708,Zm00008a016706	1
Cluster_1742	Zm00008a015201,Zm00008a015200	0
Cluster_1743	Zm00008a015202,Zm00008a015204,Zm00008a015203	0,0
Cluster_1744	Zm00008a016751,Zm00008a016739,Zm00008a016750,Zm00008a016754	10,0,2
Cluster_1745	Zm00008a016752,Zm00008a016753	0
Cluster_1746	Zm00008a016762,Zm00008a016765	2
Cluster_1747	Zm00008a016763,Zm00008a016766	2
Cluster_1748	Zm00008a016775,Zm00008a016773,Zm00008a016774,Zm00008a016771,Zm00008a016776	1,0,0,0
Cluster_1749	Zm00008a016778,Zm00008a016779,Zm00008a016785,Zm00008a016780	0,0,4
Cluster_1750	Zm00008a016791,Zm00008a016789	1
Cluster_1751	Zm00008a016799,Zm00008a016800	0
Cluster_1752	Zm00008a015211,Zm00008a015210,Zm00008a015213	0,1
Cluster_1753	Zm00008a016817,Zm00008a016816	0
Cluster_1754	Zm00008a016826,Zm00008a016825	0
Cluster_1755	Zm00008a016830,Zm00008a016829	0
Cluster_1756	Zm00008a016835,Zm00008a016822,Zm00008a016844,Zm00008a016843	12,7,0
Cluster_1757	Zm00008a014878,Zm00008a014891	12
Cluster_1758	Zm00008a016859,Zm00008a016854	4
Cluster_1759	Zm00008a016893,Zm00008a016894	0
Cluster_1760	Zm00008a016913,Zm00008a016914,Zm00008a016912	0,0
Cluster_1761	Zm00008a015230,Zm00008a015229	0
Cluster_1762	Zm00008a016954,Zm00008a016961	6
Cluster_1763	Zm00008a016957,Zm00008a016958	0
Cluster_1764	Zm00008a016963,Zm00008a016964	0
Cluster_1765	Zm00008a016970,Zm00008a016971	0
Cluster_1766	Zm00008a016980,Zm00008a016979	0
Cluster_1767	Zm00008a016989,Zm00008a016988	0
Cluster_1768	Zm00008a016990,Zm00008a016991	0
Cluster_1769	Zm00008a017009,Zm00008a017019,Zm00008a017026,Zm00008a017020,Zm00008a017025,Zm00008a017018,Zm00008a017008,Zm00008a017021	0,8,0,0,0,3,0
Cluster_1770	Zm00008a017022,Zm00008a017023	0
Cluster_1771	Zm00008a017029,Zm00008a017016	12
Cluster_1772	Zm00008a017037,Zm00008a017038	0
Cluster_1773	Zm00008a017040,Zm00008a017041	0
Cluster_1774	Zm00008a017052,Zm00008a017053	0
Cluster_1775	Zm00008a015243,Zm00008a015244	0
Cluster_1776	Zm00008a017079,Zm00008a017071,Zm00008a017080	7,0
Cluster_1777	Zm00008a017082,Zm00008a017083	0
Cluster_1778	Zm00008a017093,Zm00008a017094	0
Cluster_1779	Zm00008a017095,Zm00008a017096	0
Cluster_1780	Zm00008a017103,Zm00008a017102	0
Cluster_1781	Zm00008a017113,Zm00008a017107	5
Cluster_1782	Zm00008a017126,Zm00008a017125	0
Cluster_1783	Zm00008a017139,Zm00008a017140	0
Cluster_1784	Zm00008a017155,Zm00008a017156	0
Cluster_1785	Zm00008a017159,Zm00008a017162,Zm00008a017160	0,1
Cluster_1786	Zm00008a017169,Zm00008a017170	0
Cluster_1787	Zm00008a017171,Zm00008a017196,Zm00008a017189,Zm00008a017192,Zm00008a017172,Zm00008a017176,Zm00008a017195,Zm00008a017186,Zm00008a017184,Zm00008a017185,Zm00008a017173,Zm00008a017187,Zm00008a017193,Zm00008a017194,Zm00008a017175	0,0,1,0,7,0,0,0,1,2,0,0,0,0
Cluster_1788	Zm00008a017197,Zm00008a017198	0
Cluster_1789	Zm00008a017205,Zm00008a017206	0
Cluster_1790	Zm00008a017213,Zm00008a017214	0
Cluster_1791	Zm00008a017239,Zm00008a017240	0
Cluster_1792	Zm00008a017262,Zm00008a017263	0
Cluster_1793	Zm00008a014840,Zm00008a014841	0
Cluster_1794	Zm00008a017286,Zm00008a017287	0
Cluster_1795	Zm00008a017294,Zm00008a017296,Zm00008a017295	0,0
Cluster_1796	Zm00008a017303,Zm00008a017304	0
Cluster_1797	Zm00008a017319,Zm00008a017320	0
Cluster_1798	Zm00008a017329,Zm00008a017330	0
Cluster_1799	Zm00008a017333,Zm00008a017340	6
Cluster_1800	Zm00008a017341,Zm00008a017331	9
Cluster_1801	Zm00008a017379,Zm00008a017380	0
Cluster_1802	Zm00008a017391,Zm00008a017386,Zm00008a017390	3,0
Cluster_1803	Zm00008a017395,Zm00008a017394	0
Cluster_1804	Zm00008a017406,Zm00008a017407	0
Cluster_1805	Zm00008a017426,Zm00008a017427	0
Cluster_1806	Zm00008a017436,Zm00008a017437	0
Cluster_1807	Zm00008a017439,Zm00008a017440	0
Cluster_1808	Zm00008a015277,Zm00008a015278	0
Cluster_1809	Zm00008a017458,Zm00008a017459	0
Cluster_1810	Zm00008a017461,Zm00008a017451	9
Cluster_1811	Zm00008a017479,Zm00008a017477,Zm00008a017478	0,0
Cluster_1812	Zm00008a017484,Zm00008a017485,Zm00008a017483	0,0
Cluster_1813	Zm00008a017489,Zm00008a017476,Zm00008a017490	12,0
Cluster_1814	Zm00008a017513,Zm00008a017514	0
Cluster_1815	Zm00008a017518,Zm00008a017517	0
