Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_1009	Sb02g035410.1,Zm00008a009515,Zm00008a009509,Zm00008a009510,Zm00008a009513,Zm00008a009508,Zm00008a009512,Zm00008a009514	Zm00008a009514	Zm00008a009510	7.0361	2.9640	0.5564	1.9124	0.9787	3.4373	11.2408
Anc_Cluster_1009	Sb02g035410.1,Zm00008a009515,Zm00008a009509,Zm00008a009510,Zm00008a009513,Zm00008a009508,Zm00008a009512,Zm00008a009514	Zm00008a009514	Zm00008a009513	6.2643	2.9640	1.0049	2.0913	2.0820	2.0811	1.8294
Anc_Cluster_1009	Sb02g035410.1,Zm00008a009515,Zm00008a009509,Zm00008a009510,Zm00008a009513,Zm00008a009508,Zm00008a009512,Zm00008a009514	Zm00008a009514	Zm00008a009508	6.0670	2.9640	1.0514	2.0487	1.4533	1.9485	1.6890
Anc_Cluster_1009	Sb02g035410.1,Zm00008a009515,Zm00008a009509,Zm00008a009510,Zm00008a009513,Zm00008a009508,Zm00008a009512,Zm00008a009514	Zm00008a009514	Zm00008a009512	5.4652	2.9640	2.1439	2.0614	1.1312	0.9615	0.5439
Anc_Cluster_1010	Sb02g035640.1,Zm00008a009522,Zm00008a009523	Zm00008a009522	Sb02g035640.1	0.4882	2.1997	0.0097	0.0090	0.0052	0.9307	0.3100
Anc_Cluster_1010	Sb02g035640.1,Zm00008a009522,Zm00008a009523	Zm00008a009523	Sb02g035640.1	1.7967	2.1997	0.0290	0.0915	0.0174	3.1501	3.5877
Anc_Cluster_1010	Sb02g035640.1,Zm00008a009522,Zm00008a009523	Zm00008a009523	Zm00008a009522	1.8453	2.1997	0.0356	0.0944	0.0181	2.6486	1.6796
Anc_Cluster_1011	Sb02g035710.1,Zm00008a009526,Zm00008a009527	Zm00008a009526	Sb02g035710.1	3.8803	3.6424	0.5398	1.0682	0.1443	1.9790	0.9283
Anc_Cluster_1011	Sb02g035710.1,Zm00008a009526,Zm00008a009527	Zm00008a009527	Sb02g035710.1	0.3062	3.6424	0.2236	0.0517	0.0165	0.2313	0.0613
Anc_Cluster_1011	Sb02g035710.1,Zm00008a009526,Zm00008a009527	Zm00008a009527	Zm00008a009526	3.5697	3.6424	0.8292	1.1265	0.1565	1.3586	0.3456
Anc_Cluster_1013	Sb02g036230.1,Zm00008a009548,Zm00008a009549	Zm00008a009548	Sb02g036230.1	0.2643	2.6312	0.0988	0.0391	0.0178	0.3964	0.2005
Anc_Cluster_1013	Sb02g036230.1,Zm00008a009548,Zm00008a009549	Zm00008a009549	Sb02g036230.1	37.8448	2.6312	0.0090	0.8913	0.1668	99.0000	0.2005
Anc_Cluster_1013	Sb02g036230.1,Zm00008a009548,Zm00008a009549	Zm00008a009549	Zm00008a009548	38.9488	2.6312	0.0090	0.8895	0.1658	99.0000	0.2005
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009557	Sb02g036390.1	4.6728	1.7494	0.2891	0.9454	0.1191	3.2697	3.8776
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009561	Sb02g036390.1	4.6728	1.7494	0.2891	0.9454	0.1191	3.2697	3.8776
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009561	Zm00008a009557	-0.0000	1.7494	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009558	Sb02g036390.1	0.1472	1.7494	0.4810	0.0379	0.0135	0.0789	0.0329
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009558	Zm00008a009557	4.6302	1.7494	0.2818	0.9221	0.1159	3.2724	3.8845
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009558	Zm00008a009561	4.6302	1.7494	0.2818	0.9221	0.1159	3.2724	3.8845
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009562	Sb02g036390.1	0.1472	1.7494	0.4810	0.0379	0.0135	0.0789	0.0329
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009562	Zm00008a009557	4.6302	1.7494	0.2818	0.9221	0.1159	3.2724	3.8845
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009562	Zm00008a009561	4.6302	1.7494	0.2818	0.9221	0.1159	3.2724	3.8845
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009562	Zm00008a009558	-0.0000	1.7494	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009553	Sb02g036390.1	5.8905	1.7494	0.9849	1.9547	0.4620	1.9846	1.3557
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009553	Zm00008a009557	4.0751	1.7494	0.3006	0.9234	0.1184	3.0722	3.4114
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009553	Zm00008a009561	4.0751	1.7494	0.3006	0.9234	0.1184	3.0722	3.4114
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009553	Zm00008a009558	5.9526	1.7494	1.1596	2.0683	0.6722	1.7836	0.8202
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009553	Zm00008a009562	5.9526	1.7494	1.1596	2.0683	0.6722	1.7836	0.8202
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009554	Sb02g036390.1	6.6061	1.7494	1.2130	2.3130	0.6707	1.9069	1.0513
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009554	Zm00008a009557	4.4095	1.7494	0.3104	0.9791	0.1213	3.1538	3.5963
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009554	Zm00008a009561	4.4095	1.7494	0.3104	0.9791	0.1213	3.1538	3.5963
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009554	Zm00008a009558	6.5853	1.7494	1.4604	2.4032	0.7541	1.6456	0.6855
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009554	Zm00008a009562	6.5853	1.7494	1.4604	2.4032	0.7541	1.6456	0.6855
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009554	Zm00008a009553	7.3349	1.7494	0.4240	1.7849	0.4739	4.2097	13.2398
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Sb02g036390.1	6.0237	1.7494	0.4874	1.5711	0.2774	3.2235	3.6419
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Zm00008a009557	2.7246	1.7494	0.2049	0.5795	0.0668	2.8281	2.9159
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Zm00008a009561	2.7246	1.7494	0.2049	0.5795	0.0668	2.8281	2.9159
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Zm00008a009558	5.8927	1.7494	0.5151	1.5709	0.2734	3.0493	2.8874
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Zm00008a009562	5.8927	1.7494	0.5151	1.5709	0.2734	3.0493	2.8874
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Zm00008a009553	4.4510	1.7494	0.3411	1.0566	0.1339	3.0973	3.4671
Anc_Cluster_1014	Sb02g036390.1,Zm00008a009557,Zm00008a009561,Zm00008a009558,Zm00008a009562,Zm00008a009553,Zm00008a009554,Zm00008a009552	Zm00008a009552	Zm00008a009554	6.8219	1.7494	0.3162	1.5233	0.2961	4.8181	32.5078
Anc_Cluster_1015	Sb06g023840.1,Zm00008a006676,Zm00008a006675	Zm00008a006676	Sb06g023840.1	0.1133	2.6515	0.1761	0.0163	0.0052	0.0926	0.0207
Anc_Cluster_1015	Sb06g023840.1,Zm00008a006676,Zm00008a006675	Zm00008a006675	Sb06g023840.1	5.1418	2.6515	0.4640	1.2949	0.1125	2.7909	3.5648
Anc_Cluster_1015	Sb06g023840.1,Zm00008a006676,Zm00008a006675	Zm00008a006675	Zm00008a006676	4.3909	2.6515	0.6878	1.2987	0.1149	1.8882	0.3690
Anc_Cluster_1016	Sb02g036750.1,Zm00008a009585,Zm00008a009586,Zm00008a009590	Zm00008a009585	Sb02g036750.1	4.4435	1.9181	0.2922	0.9823	0.1095	3.3612	4.4160
Anc_Cluster_1016	Sb02g036750.1,Zm00008a009585,Zm00008a009586,Zm00008a009590	Zm00008a009586	Sb02g036750.1	0.2540	1.9181	0.1161	0.0434	0.0119	0.3741	0.1281
Anc_Cluster_1016	Sb02g036750.1,Zm00008a009585,Zm00008a009586,Zm00008a009590	Zm00008a009586	Zm00008a009585	4.5805	1.9181	0.3111	1.0249	0.1158	3.2951	3.9421
Anc_Cluster_1016	Sb02g036750.1,Zm00008a009585,Zm00008a009586,Zm00008a009590	Zm00008a009590	Sb02g036750.1	5.1253	1.9181	0.3841	1.2637	0.1594	3.2897	3.9284
Anc_Cluster_1016	Sb02g036750.1,Zm00008a009585,Zm00008a009586,Zm00008a009590	Zm00008a009590	Zm00008a009585	4.1347	1.9181	0.6668	1.2024	0.1611	1.8032	0.4980
Anc_Cluster_1016	Sb02g036750.1,Zm00008a009585,Zm00008a009586,Zm00008a009590	Zm00008a009590	Zm00008a009586	5.3440	1.9181	0.3978	1.3220	0.1730	3.3231	4.0148
Anc_Cluster_1017	Sb02g037140.1,Zm00008a009605,Zm00008a009607,Zm00008a009606	Zm00008a009605	Sb02g037140.1	37.9055	2.4159	0.0075	0.7434	0.1056	99.0000	0.0000
Anc_Cluster_1017	Sb02g037140.1,Zm00008a009605,Zm00008a009607,Zm00008a009606	Zm00008a009607	Sb02g037140.1	0.5250	2.4159	0.3110	0.1316	0.0308	0.4231	0.2476
Anc_Cluster_1017	Sb02g037140.1,Zm00008a009605,Zm00008a009607,Zm00008a009606	Zm00008a009607	Zm00008a009605	46.5066	2.4159	0.0091	0.9044	0.1329	99.0000	0.2476
Anc_Cluster_1017	Sb02g037140.1,Zm00008a009605,Zm00008a009607,Zm00008a009606	Zm00008a009606	Sb02g037140.1	39.4540	2.4159	0.0076	0.7518	0.1077	99.0000	0.2476
Anc_Cluster_1017	Sb02g037140.1,Zm00008a009605,Zm00008a009607,Zm00008a009606	Zm00008a009606	Zm00008a009605	0.5284	2.4159	0.1598	0.1025	0.0268	0.6413	0.2747
Anc_Cluster_1017	Sb02g037140.1,Zm00008a009605,Zm00008a009607,Zm00008a009606	Zm00008a009606	Zm00008a009607	3.4602	2.4159	0.3543	0.8985	0.1335	2.5361	2.4230
Anc_Cluster_1018	Sb06g023790.1,Zm00008a006682,Zm00008a006681	Zm00008a006682	Sb06g023790.1	0.4652	1.0408	1.0447	0.1563	0.0492	0.1496	0.1035
Anc_Cluster_1018	Sb06g023790.1,Zm00008a006682,Zm00008a006681	Zm00008a006681	Sb06g023790.1	3.2846	1.0408	0.4230	0.8843	0.2134	2.0905	1.8398
Anc_Cluster_1018	Sb06g023790.1,Zm00008a006682,Zm00008a006681	Zm00008a006681	Zm00008a006682	4.7855	1.0408	0.6992	1.4800	0.5994	2.1168	1.8694
Anc_Cluster_1022	Sb02g037700.1,Zm00008a009652,Zm00008a009667	Zm00008a009652	Sb02g037700.1	0.3337	2.2887	0.2603	0.0628	0.0192	0.2412	0.0686
Anc_Cluster_1022	Sb02g037700.1,Zm00008a009652,Zm00008a009667	Zm00008a009667	Sb02g037700.1	2.4808	2.2887	0.2469	0.4888	0.0663	1.9798	1.1407
Anc_Cluster_1022	Sb02g037700.1,Zm00008a009652,Zm00008a009667	Zm00008a009667	Zm00008a009652	2.6631	2.2887	0.2118	0.4880	0.0659	2.3041	1.3083
Anc_Cluster_1023	Sb02g037850.1,Zm00008a009661,Zm00008a009660	Zm00008a009661	Sb02g037850.1	4.3757	3.4810	0.7862	1.3520	0.2023	1.7197	0.6295
Anc_Cluster_1023	Sb02g037850.1,Zm00008a009661,Zm00008a009660	Zm00008a009660	Sb02g037850.1	0.2476	3.4810	0.1446	0.0324	0.0116	0.2243	0.0585
Anc_Cluster_1023	Sb02g037850.1,Zm00008a009661,Zm00008a009660	Zm00008a009660	Zm00008a009661	4.3647	3.4810	0.7816	1.3464	0.1980	1.7227	0.6975
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009676	Sb02g038010.1	0.6789	1.8106	0.1426	0.0958	0.0437	0.6722	0.4931
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009680	Sb02g038010.1	3.2150	1.8106	0.4109	0.8287	0.2010	2.0170	1.7599
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009680	Zm00008a009676	3.3104	1.8106	0.5082	0.9494	0.2314	1.8682	1.6100
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009678	Sb02g038010.1	0.6789	1.8106	0.1426	0.0958	0.0437	0.6722	0.4931
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009678	Zm00008a009676	-0.0000	1.8106	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009678	Zm00008a009680	3.3104	1.8106	0.5082	0.9494	0.2314	1.8682	1.6100
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009681	Sb02g038010.1	2.9059	1.8106	0.6113	0.8366	0.2164	1.3685	0.7650
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009681	Zm00008a009676	3.6992	1.8106	0.4778	0.9797	0.2752	2.0504	1.9973
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009681	Zm00008a009680	80.5034	1.8106	0.0081	0.8026	0.2057	99.0000	1.9973
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009681	Zm00008a009678	3.6992	1.8106	0.4778	0.9797	0.2752	2.0504	1.9973
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009673	Sb02g038010.1	3.5586	1.8106	0.4338	0.9127	0.2458	2.1039	1.8549
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009673	Zm00008a009676	58.4771	1.8106	0.0103	1.0221	0.2663	99.0000	1.8549
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009673	Zm00008a009680	1.4941	1.8106	0.1527	0.2646	0.0761	1.7333	3.4679
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009673	Zm00008a009678	58.4771	1.8106	0.0103	1.0221	0.2663	99.0000	3.4679
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009673	Zm00008a009681	4.8440	1.8106	0.6245	1.3894	0.5372	2.2247	1.9968
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009672	Sb02g038010.1	61.1528	1.8106	0.0129	1.2764	0.4873	99.0000	1.9968
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009672	Zm00008a009676	52.0140	1.8106	0.0154	1.5246	0.8493	99.0000	1.9968
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009672	Zm00008a009680	0.6567	1.8106	0.3238	0.1688	0.0571	0.5213	0.3452
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009672	Zm00008a009678	52.0140	1.8106	0.0154	1.5246	0.8493	99.0000	0.3452
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009672	Zm00008a009681	81.9991	1.8106	0.0132	1.3074	0.4150	99.0000	0.3452
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009672	Zm00008a009673	1.5491	1.8106	0.0951	0.2132	0.0664	2.2408	2.7380
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Sb02g038010.1	3.4063	1.8106	0.4497	0.9078	0.2240	2.0187	1.7616
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Zm00008a009676	3.1955	1.8106	0.4838	0.9036	0.2317	1.8676	1.6094
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Zm00008a009680	0.2690	1.8106	0.4259	0.0745	0.0363	0.1750	0.1433
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Zm00008a009678	3.1955	1.8106	0.4838	0.9036	0.2317	1.8676	1.6094
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Zm00008a009681	4.0992	1.8106	0.4683	1.0443	0.2924	2.2301	2.0034
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Zm00008a009673	1.1603	1.8106	0.2650	0.2663	0.0767	1.0050	0.5540
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009675	Zm00008a009672	1.0054	1.8106	0.1693	0.1943	0.0623	1.1477	1.2398
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Sb02g038010.1	3.1205	1.8106	0.3872	0.7840	0.1914	2.0245	1.7678
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009676	3.2953	1.8106	0.5002	0.9391	0.2283	1.8776	1.6190
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009680	0.0421	1.8106	99.0000	0.0165	0.0165	-0.0000	0.0000
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009678	3.2953	1.8106	0.5002	0.9391	0.2283	1.8776	1.6190
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009681	81.2932	1.8106	0.0087	0.8607	0.2196	99.0000	1.6190
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009673	1.3704	1.8106	0.1544	0.2425	0.0722	1.5704	2.4983
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009672	0.6040	1.8106	0.2918	0.1493	0.0533	0.5115	0.3359
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009677	Zm00008a009675	0.2232	1.8106	0.3291	0.0567	0.0314	0.1724	0.1410
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009674	Sb02g038010.1	57.6250	1.8106	0.0089	0.8793	0.2303	99.0000	0.1410
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009674	Zm00008a009676	47.7899	1.8106	0.0106	1.0493	0.2795	99.0000	0.1410
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009674	Zm00008a009680	0.5552	1.8106	0.0872	0.0831	0.0378	0.9531	0.9417
Anc_Cluster_1024	Sb02g038010.1,Zm00008a009676,Zm00008a009680,Zm00008a009678,Zm00008a009681,Zm00008a009673,Zm00008a009672,Zm00008a009675,Zm00008a009677,Zm00008a009674	Zm00008a009674	Zm00008a009678	47.7899	1.8106	0.0106	1.0493	0.2795	99.0000	0.9417
