#compute -i *.fasta 
#Tue Jun 27 14:24:30 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d009081-Zm00001d009082.fasta	2	699	372	228	228	228	2	1	1	1	0.612903	0.612903	nan	nan	nan	0	10000	
Zm00001d009082-Zm00001d009083.fasta	2	519	516	5	5	5	2	1	1	1	0.00968992	0.00968992	nan	nan	nan	0	10000	
Zm00001d009083-Zm00001d009084.fasta	2	885	420	244	244	244	2	1	1	1	0.580952	0.580952	nan	nan	nan	0	10000	
Zm00001d009084-Zm00001d009085.fasta	2	2349	723	479	479	479	2	1	1	1	0.662517	0.662517	nan	nan	nan	0	10000	
Zm00001d009085-Zm00001d009086.fasta	2	2382	1227	800	800	800	2	1	1	1	0.651997	0.651997	nan	nan	nan	0	10000	
Zm00001d009086-Zm00001d009087.fasta	2	1401	603	419	419	419	2	1	1	1	0.694859	0.694859	nan	nan	nan	0	10000	
Zm00001d009087-Zm00001d009088.fasta	2	867	525	304	304	304	2	1	1	1	0.579048	0.579048	nan	nan	nan	0	10000	
Zm00001d009088-Zm00001d009089.fasta	2	1491	714	475	475	475	2	1	1	1	0.665266	0.665266	nan	nan	nan	0	10000	
Zm00001d009089-Zm00001d009090.fasta	2	1554	369	244	244	244	2	1	1	1	0.661247	0.661247	nan	nan	nan	0	10000	
Zm00001d009090-Zm00001d009091.fasta	2	453	102	76	76	76	2	1	1	1	0.745098	0.745098	nan	nan	nan	0	10000	
Zm00001d009091-Zm00001d009097.fasta	2	1563	123	87	87	87	2	1	1	1	0.707317	0.707317	nan	nan	nan	0	10000	
Zm00001d009097-Zm00001d009100.fasta	2	1608	369	231	231	231	2	1	1	1	0.626016	0.626016	nan	nan	nan	0	10000	
Zm00001d009100-Zm00001d009101.fasta	2	486	351	244	244	244	2	1	1	1	0.695157	0.695157	nan	nan	nan	0	10000	
Zm00001d009101-Zm00001d009102.fasta	2	732	342	225	225	225	2	1	1	1	0.657895	0.657895	nan	nan	nan	0	10000	
Zm00001d009102-Zm00001d009103.fasta	2	825	519	331	331	331	2	1	1	1	0.637765	0.637765	nan	nan	nan	0	10000	
Zm00001d009103-Zm00001d009104.fasta	2	747	360	235	235	235	2	1	1	1	0.652778	0.652778	nan	nan	nan	0	10000	
Zm00001d009104-Zm00001d009105.fasta	2	480	354	233	233	233	2	1	1	1	0.658192	0.658192	nan	nan	nan	0	10000	
Zm00001d009105-Zm00001d009106.fasta	2	762	414	287	287	287	2	1	1	1	0.693237	0.693237	nan	nan	nan	0	10000	
Zm00001d009106-Zm00001d009108.fasta	2	1449	729	469	469	469	2	1	1	1	0.643347	0.643347	nan	nan	nan	0	10000	
Zm00001d009108-Zm00001d009109.fasta	2	1422	201	133	133	133	2	1	1	1	0.661692	0.661692	nan	nan	nan	0	10000	
Zm00001d009109-Zm00001d009110.fasta	2	453	201	119	119	119	2	1	1	1	0.59204	0.59204	nan	nan	nan	0	10000	
Zm00001d009110-Zm00001d009111.fasta	2	1332	408	262	262	262	2	1	1	1	0.642157	0.642157	nan	nan	nan	0	10000	
Zm00001d009111-Zm00001d009112.fasta	2	1350	216	142	142	142	2	1	1	1	0.657407	0.657407	nan	nan	nan	0	10000	
Zm00001d009112-Zm00001d009113.fasta	2	3630	273	198	198	198	2	1	1	1	0.725275	0.725275	nan	nan	nan	0	10000	
Zm00001d009113-Zm00001d009114.fasta	2	3624	975	630	630	630	2	1	1	1	0.646154	0.646154	nan	nan	nan	0	10000	
Zm00001d009114-Zm00001d009115.fasta	2	1329	813	545	545	545	2	1	1	1	0.670357	0.670357	nan	nan	nan	0	10000	
Zm00001d009115-Zm00001d009116.fasta	2	1185	417	263	263	263	2	1	1	1	0.630695	0.630695	nan	nan	nan	0	10000	
Zm00001d009116-Zm00001d009117.fasta	2	474	330	223	223	223	2	1	1	1	0.675758	0.675758	nan	nan	nan	0	10000	
Zm00001d009117-Zm00001d009118.fasta	2	564	303	213	213	213	2	1	1	1	0.70297	0.70297	nan	nan	nan	0	10000	
Zm00001d009118-Zm00001d009119.fasta	2	534	234	143	143	143	2	1	1	1	0.611111	0.611111	nan	nan	nan	0	10000	
Zm00001d009119-Zm00001d009121.fasta	2	534	261	162	162	162	2	1	1	1	0.62069	0.62069	nan	nan	nan	0	10000	
Zm00001d009121-Zm00001d009122.fasta	2	1557	516	347	347	347	2	1	1	1	0.672481	0.672481	nan	nan	nan	0	10000	
Zm00001d009122-Zm00001d009123.fasta	2	2382	1044	687	687	687	2	1	1	1	0.658046	0.658046	nan	nan	nan	0	10000	
Zm00001d009123-Zm00001d009124.fasta	2	4014	1566	1028	1028	1028	2	1	1	1	0.65645	0.65645	nan	nan	nan	0	10000	
Zm00001d009124-Zm00001d009125.fasta	2	4545	2757	1790	1790	1790	2	1	1	1	0.649256	0.649256	nan	nan	nan	0	10000	
Zm00001d009125-Zm00001d009127.fasta	2	3846	1581	1005	1005	1005	2	1	1	1	0.635674	0.635674	nan	nan	nan	0	10000	
Zm00001d009127-Zm00001d009128.fasta	2	1875	597	402	402	402	2	1	1	1	0.673367	0.673367	nan	nan	nan	0	10000	
Zm00001d009128-Zm00001d009129.fasta	2	660	225	155	155	155	2	1	1	1	0.688889	0.688889	nan	nan	nan	0	10000	
Zm00001d009129-Zm00001d009130.fasta	2	651	234	152	152	152	2	1	1	1	0.649573	0.649573	nan	nan	nan	0	10000	
Zm00001d009130-Zm00001d009131.fasta	2	1176	282	183	183	183	2	1	1	1	0.648936	0.648936	nan	nan	nan	0	10000	
Zm00001d009131-Zm00001d009132.fasta	2	813	312	219	219	219	2	1	1	1	0.701923	0.701923	nan	nan	nan	0	10000	
Zm00001d009132-Zm00001d009133.fasta	2	387	225	147	147	147	2	1	1	1	0.653333	0.653333	nan	nan	nan	0	10000	
Zm00001d009133-Zm00001d009134.fasta	2	1233	300	210	210	210	2	1	1	1	0.7	0.7	nan	nan	nan	0	10000	
Zm00001d009134-Zm00001d009135.fasta	2	1233	306	202	202	202	2	1	1	1	0.660131	0.660131	nan	nan	nan	0	10000	
Zm00001d009135-Zm00001d009137.fasta	2	1857	291	186	186	186	2	1	1	1	0.639175	0.639175	nan	nan	nan	0	10000	
Zm00001d009137-Zm00001d009138.fasta	2	2019	912	619	619	619	2	1	1	1	0.678728	0.678728	nan	nan	nan	0	10000	
Zm00001d009138-Zm00001d009139.fasta	2	1089	186	128	128	128	2	1	1	1	0.688172	0.688172	nan	nan	nan	0	10000	
Zm00001d009139-Zm00001d009140.fasta	2	1071	186	123	123	123	2	1	1	1	0.66129	0.66129	nan	nan	nan	0	10000	
Zm00001d009140-Zm00001d009141.fasta	2	1077	516	343	343	343	2	1	1	1	0.664729	0.664729	nan	nan	nan	0	10000	
Zm00001d009141-Zm00001d009144.fasta	2	756	267	169	169	169	2	1	1	1	0.632959	0.632959	nan	nan	nan	0	10000	
Zm00001d009144-Zm00001d009145.fasta	2	546	315	213	213	213	2	1	1	1	0.67619	0.67619	nan	nan	nan	0	10000	
Zm00001d009145-Zm00001d009146.fasta	2	1296	348	238	238	238	2	1	1	1	0.683908	0.683908	nan	nan	nan	0	10000	
Zm00001d009146-Zm00001d009147.fasta	2	1329	606	385	385	385	2	1	1	1	0.635314	0.635314	nan	nan	nan	0	10000	
Zm00001d009147-Zm00001d009148.fasta	2	750	465	302	302	302	2	1	1	1	0.649462	0.649462	nan	nan	nan	0	10000	
Zm00001d009148-Zm00001d009149.fasta	2	573	270	182	182	182	2	1	1	1	0.674074	0.674074	nan	nan	nan	0	10000	
Zm00001d009149-Zm00001d009150.fasta	2	2649	231	147	147	147	2	1	1	1	0.636364	0.636364	nan	nan	nan	0	10000	
Zm00001d009150-Zm00001d009152.fasta	2	2664	684	456	456	456	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009152-Zm00001d009154.fasta	2	768	420	274	274	274	2	1	1	1	0.652381	0.652381	nan	nan	nan	0	10000	
Zm00001d009154-Zm00001d009156.fasta	2	1773	441	288	288	288	2	1	1	1	0.653061	0.653061	nan	nan	nan	0	10000	
Zm00001d009156-Zm00001d009158.fasta	2	1911	1176	735	735	735	2	1	1	1	0.625	0.625	nan	nan	nan	0	10000	
Zm00001d009158-Zm00001d009160.fasta	2	1842	1047	693	693	693	2	1	1	1	0.661891	0.661891	nan	nan	nan	0	10000	
Zm00001d009160-Zm00001d009161.fasta	2	1632	717	488	488	488	2	1	1	1	0.680614	0.680614	nan	nan	nan	0	10000	
Zm00001d009161-Zm00001d009163.fasta	2	1530	744	479	479	479	2	1	1	1	0.643817	0.643817	nan	nan	nan	0	10000	
Zm00001d009163-Zm00001d009165.fasta	2	1500	282	192	192	192	2	1	1	1	0.680851	0.680851	nan	nan	nan	0	10000	
Zm00001d009165-Zm00001d009167.fasta	2	2334	249	159	159	159	2	1	1	1	0.638554	0.638554	nan	nan	nan	0	10000	
Zm00001d009167-Zm00001d009171.fasta	2	2430	855	548	548	548	2	1	1	1	0.640936	0.640936	nan	nan	nan	0	10000	
Zm00001d009171-Zm00001d009174.fasta	2	1056	345	219	219	219	2	1	1	1	0.634783	0.634783	nan	nan	nan	0	10000	
Zm00001d009174-Zm00001d009175.fasta	2	417	42	25	25	25	2	1	1	1	0.595238	0.595238	nan	nan	nan	0	10000	
Zm00001d009175-Zm00001d009176.fasta	2	168	42	26	26	26	2	1	1	1	0.619048	0.619048	nan	nan	nan	0	10000	
Zm00001d009176-Zm00001d009177.fasta	2	1881	168	116	116	116	2	1	1	1	0.690476	0.690476	nan	nan	nan	0	10000	
Zm00001d009177-Zm00001d009178.fasta	2	1953	1290	846	846	846	2	1	1	1	0.655814	0.655814	nan	nan	nan	0	10000	
Zm00001d009178-Zm00001d009180.fasta	2	1389	471	320	320	320	2	1	1	1	0.679406	0.679406	nan	nan	nan	0	10000	
Zm00001d009180-Zm00001d009181.fasta	2	1107	498	316	316	316	2	1	1	1	0.634538	0.634538	nan	nan	nan	0	10000	
Zm00001d009181-Zm00001d009182.fasta	2	2316	963	620	620	620	2	1	1	1	0.643821	0.643821	nan	nan	nan	0	10000	
Zm00001d009182-Zm00001d009183.fasta	2	2925	1848	1159	1159	1159	2	1	1	1	0.627165	0.627165	nan	nan	nan	0	10000	
Zm00001d009183-Zm00001d009184.fasta	2	2628	567	395	395	395	2	1	1	1	0.696649	0.696649	nan	nan	nan	0	10000	
Zm00001d009184-Zm00001d009186.fasta	2	1683	474	295	295	295	2	1	1	1	0.622363	0.622363	nan	nan	nan	0	10000	
Zm00001d009186-Zm00001d009187.fasta	2	1809	1017	641	641	641	2	1	1	1	0.630285	0.630285	nan	nan	nan	0	10000	
Zm00001d009187-Zm00001d009189.fasta	2	1311	609	392	392	392	2	1	1	1	0.643678	0.643678	nan	nan	nan	0	10000	
Zm00001d009189-Zm00001d009193.fasta	2	660	417	279	279	279	2	1	1	1	0.669065	0.669065	nan	nan	nan	0	10000	
Zm00001d009193-Zm00001d009195.fasta	2	573	261	174	174	174	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009195-Zm00001d009196.fasta	2	819	309	213	213	213	2	1	1	1	0.68932	0.68932	nan	nan	nan	0	10000	
Zm00001d009196-Zm00001d009198.fasta	2	1479	591	379	379	379	2	1	1	1	0.641286	0.641286	nan	nan	nan	0	10000	
Zm00001d009198-Zm00001d009201.fasta	2	1356	504	335	335	335	2	1	1	1	0.664683	0.664683	nan	nan	nan	0	10000	
Zm00001d009201-Zm00001d009202.fasta	2	591	231	151	151	151	2	1	1	1	0.65368	0.65368	nan	nan	nan	0	10000	
Zm00001d009202-Zm00001d009205.fasta	2	1524	315	225	225	225	2	1	1	1	0.714286	0.714286	nan	nan	nan	0	10000	
Zm00001d009205-Zm00001d009210.fasta	2	1770	972	632	632	632	2	1	1	1	0.650206	0.650206	nan	nan	nan	0	10000	
Zm00001d009210-Zm00001d009211.fasta	2	1323	882	615	615	615	2	1	1	1	0.697279	0.697279	nan	nan	nan	0	10000	
Zm00001d009211-Zm00001d009212.fasta	2	2010	819	536	536	536	2	1	1	1	0.654457	0.654457	nan	nan	nan	0	10000	
Zm00001d009212-Zm00001d009215.fasta	2	1845	57	38	38	38	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009215-Zm00001d009216.fasta	2	864	54	37	37	37	2	1	1	1	0.685185	0.685185	nan	nan	nan	0	10000	
Zm00001d009216-Zm00001d009217.fasta	2	1554	822	516	516	516	2	1	1	1	0.627737	0.627737	nan	nan	nan	0	10000	
Zm00001d009217-Zm00001d009218.fasta	2	4254	1353	872	872	872	2	1	1	1	0.644494	0.644494	nan	nan	nan	0	10000	
Zm00001d009218-Zm00001d009219.fasta	2	4107	483	314	314	314	2	1	1	1	0.650104	0.650104	nan	nan	nan	0	10000	
Zm00001d009219-Zm00001d009220.fasta	2	1290	480	313	313	313	2	1	1	1	0.652083	0.652083	nan	nan	nan	0	10000	
Zm00001d009220-Zm00001d009221.fasta	2	1785	1008	624	624	624	2	1	1	1	0.619048	0.619048	nan	nan	nan	0	10000	
Zm00001d009221-Zm00001d009222.fasta	2	2748	1173	774	774	774	2	1	1	1	0.659847	0.659847	nan	nan	nan	0	10000	
Zm00001d009222-Zm00001d009224.fasta	2	2400	378	217	217	217	2	1	1	1	0.574074	0.574074	nan	nan	nan	0	10000	
Zm00001d009224-Zm00001d009226.fasta	2	2433	378	246	246	246	2	1	1	1	0.650794	0.650794	nan	nan	nan	0	10000	
Zm00001d009226-Zm00001d009227.fasta	2	2451	741	482	482	482	2	1	1	1	0.650472	0.650472	nan	nan	nan	0	10000	
Zm00001d009227-Zm00001d009229.fasta	2	798	369	246	246	246	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009229-Zm00001d009230.fasta	2	1074	375	243	243	243	2	1	1	1	0.648	0.648	nan	nan	nan	0	10000	
Zm00001d009230-Zm00001d009231.fasta	2	1323	552	353	353	353	2	1	1	1	0.639493	0.639493	nan	nan	nan	0	10000	
Zm00001d009231-Zm00001d009233.fasta	2	2562	759	494	494	494	2	1	1	1	0.650856	0.650856	nan	nan	nan	0	10000	
Zm00001d009233-Zm00001d009234.fasta	2	2502	240	177	177	177	2	1	1	1	0.7375	0.7375	nan	nan	nan	0	10000	
Zm00001d009234-Zm00001d009236.fasta	2	1578	210	135	135	135	2	1	1	1	0.642857	0.642857	nan	nan	nan	0	10000	
Zm00001d009236-Zm00001d009237.fasta	2	1674	1023	639	639	639	2	1	1	1	0.624633	0.624633	nan	nan	nan	0	10000	
Zm00001d009237-Zm00001d009238.fasta	2	1170	267	172	172	172	2	1	1	1	0.644195	0.644195	nan	nan	nan	0	10000	
Zm00001d009238-Zm00001d009239.fasta	2	1428	216	145	145	145	2	1	1	1	0.671296	0.671296	nan	nan	nan	0	10000	
Zm00001d009239-Zm00001d009240.fasta	2	1377	495	330	330	330	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009240-Zm00001d009241.fasta	2	705	312	190	190	190	2	1	1	1	0.608974	0.608974	nan	nan	nan	0	10000	
Zm00001d009241-Zm00001d009242.fasta	2	576	273	176	176	176	2	1	1	1	0.644689	0.644689	nan	nan	nan	0	10000	
Zm00001d009242-Zm00001d009243.fasta	2	4569	294	195	195	195	2	1	1	1	0.663265	0.663265	nan	nan	nan	0	10000	
Zm00001d009243-Zm00001d009244.fasta	2	4542	507	299	299	299	2	1	1	1	0.589744	0.589744	nan	nan	nan	0	10000	
Zm00001d009244-Zm00001d009245.fasta	2	1257	312	217	217	217	2	1	1	1	0.695513	0.695513	nan	nan	nan	0	10000	
Zm00001d009245-Zm00001d009247.fasta	2	1083	294	205	205	205	2	1	1	1	0.697279	0.697279	nan	nan	nan	0	10000	
Zm00001d009247-Zm00001d009248.fasta	2	2712	309	210	210	210	2	1	1	1	0.679612	0.679612	nan	nan	nan	0	10000	
Zm00001d009248-Zm00001d009249.fasta	2	2739	357	228	228	228	2	1	1	1	0.638655	0.638655	nan	nan	nan	0	10000	
Zm00001d009249-Zm00001d009250.fasta	2	1056	402	280	280	280	2	1	1	1	0.696517	0.696517	nan	nan	nan	0	10000	
Zm00001d009250-Zm00001d009253.fasta	2	1251	465	306	306	306	2	1	1	1	0.658065	0.658065	nan	nan	nan	0	10000	
Zm00001d009253-Zm00001d009255.fasta	2	672	297	198	198	198	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009255-Zm00001d009256.fasta	2	309	228	150	150	150	2	1	1	1	0.657895	0.657895	nan	nan	nan	0	10000	
Zm00001d009256-Zm00001d009259.fasta	2	801	228	142	142	142	2	1	1	1	0.622807	0.622807	nan	nan	nan	0	10000	
Zm00001d009259-Zm00001d009260.fasta	2	1047	570	379	379	379	2	1	1	1	0.664912	0.664912	nan	nan	nan	0	10000	
Zm00001d009260-Zm00001d009261.fasta	2	972	423	280	280	280	2	1	1	1	0.661939	0.661939	nan	nan	nan	0	10000	
Zm00001d009261-Zm00001d009263.fasta	2	1122	561	395	395	395	2	1	1	1	0.7041	0.7041	nan	nan	nan	0	10000	
Zm00001d009263-Zm00001d009264.fasta	2	1146	801	503	503	503	2	1	1	1	0.627965	0.627965	nan	nan	nan	0	10000	
Zm00001d009264-Zm00001d009265.fasta	2	2298	732	460	460	460	2	1	1	1	0.628415	0.628415	nan	nan	nan	0	10000	
Zm00001d009265-Zm00001d009267.fasta	2	2187	33	21	21	21	2	1	1	1	0.636364	0.636364	nan	nan	nan	0	10000	
Zm00001d009267-Zm00001d009268.fasta	2	954	33	18	18	18	2	1	1	1	0.545455	0.545455	nan	nan	nan	0	10000	
Zm00001d009268-Zm00001d009270.fasta	2	3612	870	589	589	589	2	1	1	1	0.677011	0.677011	nan	nan	nan	0	10000	
Zm00001d009270-Zm00001d009271.fasta	2	3762	1455	1006	1006	1006	2	1	1	1	0.691409	0.691409	nan	nan	nan	0	10000	
Zm00001d009271-Zm00001d009275.fasta	2	1776	786	513	513	513	2	1	1	1	0.652672	0.652672	nan	nan	nan	0	10000	
Zm00001d009275-Zm00001d009276.fasta	2	987	303	200	200	200	2	1	1	1	0.660066	0.660066	nan	nan	nan	0	10000	
Zm00001d009276-Zm00001d009277.fasta	2	1551	348	228	228	228	2	1	1	1	0.655172	0.655172	nan	nan	nan	0	10000	
Zm00001d009277-Zm00001d009279.fasta	2	1482	465	304	304	304	2	1	1	1	0.653763	0.653763	nan	nan	nan	0	10000	
Zm00001d009279-Zm00001d009280.fasta	2	636	405	254	254	254	2	1	1	1	0.62716	0.62716	nan	nan	nan	0	10000	
Zm00001d009280-Zm00001d009281.fasta	2	816	354	224	224	224	2	1	1	1	0.632768	0.632768	nan	nan	nan	0	10000	
Zm00001d009281-Zm00001d009286.fasta	2	819	534	370	370	370	2	1	1	1	0.692884	0.692884	nan	nan	nan	0	10000	
Zm00001d009286-Zm00001d009287.fasta	2	903	264	176	176	176	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009287-Zm00001d009288.fasta	2	1542	408	281	281	281	2	1	1	1	0.688725	0.688725	nan	nan	nan	0	10000	
Zm00001d009288-Zm00001d009289.fasta	2	1548	645	445	445	445	2	1	1	1	0.689922	0.689922	nan	nan	nan	0	10000	
Zm00001d009289-Zm00001d009292.fasta	2	837	459	317	317	317	2	1	1	1	0.690632	0.690632	nan	nan	nan	0	10000	
Zm00001d009292-Zm00001d009295.fasta	2	2580	582	390	390	390	2	1	1	1	0.670103	0.670103	nan	nan	nan	0	10000	
Zm00001d009295-Zm00001d009296.fasta	2	2631	390	223	223	223	2	1	1	1	0.571795	0.571795	nan	nan	nan	0	10000	
Zm00001d009296-Zm00001d009297.fasta	2	825	393	253	253	253	2	1	1	1	0.643766	0.643766	nan	nan	nan	0	10000	
Zm00001d009297-Zm00001d009298.fasta	2	984	480	314	314	314	2	1	1	1	0.654167	0.654167	nan	nan	nan	0	10000	
Zm00001d009298-Zm00001d009305.fasta	2	780	339	252	252	252	2	1	1	1	0.743363	0.743363	nan	nan	nan	0	10000	
Zm00001d009305-Zm00001d009309.fasta	2	837	366	215	215	215	2	1	1	1	0.587432	0.587432	nan	nan	nan	0	10000	
Zm00001d009309-Zm00001d009311.fasta	2	867	300	196	196	196	2	1	1	1	0.653333	0.653333	nan	nan	nan	0	10000	
Zm00001d009311-Zm00001d009312.fasta	2	3438	288	187	187	187	2	1	1	1	0.649306	0.649306	nan	nan	nan	0	10000	
Zm00001d009312-Zm00001d009314.fasta	2	3492	426	281	281	281	2	1	1	1	0.659624	0.659624	nan	nan	nan	0	10000	
Zm00001d009314-Zm00001d009315.fasta	2	846	327	227	227	227	2	1	1	1	0.69419	0.69419	nan	nan	nan	0	10000	
Zm00001d009315-Zm00001d009316.fasta	2	687	435	285	285	285	2	1	1	1	0.655172	0.655172	nan	nan	nan	0	10000	
Zm00001d009316-Zm00001d009317.fasta	2	1014	459	304	304	304	2	1	1	1	0.662309	0.662309	nan	nan	nan	0	10000	
Zm00001d009317-Zm00001d009318.fasta	2	1014	327	224	224	224	2	1	1	1	0.685015	0.685015	nan	nan	nan	0	10000	
Zm00001d009318-Zm00001d009319.fasta	2	606	294	204	204	204	2	1	1	1	0.693878	0.693878	nan	nan	nan	0	10000	
Zm00001d009319-Zm00001d009320.fasta	2	915	297	199	199	199	2	1	1	1	0.670034	0.670034	nan	nan	nan	0	10000	
Zm00001d009320-Zm00001d009323.fasta	2	663	198	125	125	125	2	1	1	1	0.631313	0.631313	nan	nan	nan	0	10000	
Zm00001d009323-Zm00001d009324.fasta	2	1623	177	119	119	119	2	1	1	1	0.672316	0.672316	nan	nan	nan	0	10000	
Zm00001d009324-Zm00001d009326.fasta	2	1800	723	480	480	480	2	1	1	1	0.6639	0.6639	nan	nan	nan	0	10000	
Zm00001d009326-Zm00001d009327.fasta	2	1218	591	379	379	379	2	1	1	1	0.641286	0.641286	nan	nan	nan	0	10000	
Zm00001d009327-Zm00001d009328.fasta	2	1632	831	541	541	541	2	1	1	1	0.651023	0.651023	nan	nan	nan	0	10000	
Zm00001d009328-Zm00001d009329.fasta	2	1584	351	250	250	250	2	1	1	1	0.712251	0.712251	nan	nan	nan	0	10000	
Zm00001d009329-Zm00001d009330.fasta	2	1752	345	223	223	223	2	1	1	1	0.646377	0.646377	nan	nan	nan	0	10000	
Zm00001d009330-Zm00001d009331.fasta	2	1758	447	304	304	304	2	1	1	1	0.680089	0.680089	nan	nan	nan	0	10000	
Zm00001d009331-Zm00001d009333.fasta	2	1182	414	255	255	255	2	1	1	1	0.615942	0.615942	nan	nan	nan	0	10000	
Zm00001d009333-Zm00001d009335.fasta	2	1242	711	451	451	451	2	1	1	1	0.634318	0.634318	nan	nan	nan	0	10000	
Zm00001d009335-Zm00001d009336.fasta	2	885	615	402	402	402	2	1	1	1	0.653659	0.653659	nan	nan	nan	0	10000	
Zm00001d009336-Zm00001d009337.fasta	2	2811	675	451	451	451	2	1	1	1	0.668148	0.668148	nan	nan	nan	0	10000	
Zm00001d009337-Zm00001d009338.fasta	2	2802	408	272	272	272	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009338-Zm00001d009339.fasta	2	1023	318	219	219	219	2	1	1	1	0.688679	0.688679	nan	nan	nan	0	10000	
Zm00001d009339-Zm00001d009341.fasta	2	1287	897	603	603	603	2	1	1	1	0.672241	0.672241	nan	nan	nan	0	10000	
Zm00001d009341-Zm00001d009342.fasta	2	1254	666	457	457	457	2	1	1	1	0.686186	0.686186	nan	nan	nan	0	10000	
Zm00001d009342-Zm00001d009343.fasta	2	753	495	334	334	334	2	1	1	1	0.674747	0.674747	nan	nan	nan	0	10000	
Zm00001d009343-Zm00001d009344.fasta	2	639	90	59	59	59	2	1	1	1	0.655556	0.655556	nan	nan	nan	0	10000	
Zm00001d009344-Zm00001d009346.fasta	2	675	141	100	100	100	2	1	1	1	0.70922	0.70922	nan	nan	nan	0	10000	
Zm00001d009346-Zm00001d009347.fasta	2	921	519	372	372	372	2	1	1	1	0.716763	0.716763	nan	nan	nan	0	10000	
Zm00001d009347-Zm00001d009348.fasta	2	930	534	336	336	336	2	1	1	1	0.629213	0.629213	nan	nan	nan	0	10000	
Zm00001d009348-Zm00001d009349.fasta	2	2499	660	445	445	445	2	1	1	1	0.674242	0.674242	nan	nan	nan	0	10000	
Zm00001d009349-Zm00001d009350.fasta	2	2532	285	180	180	180	2	1	1	1	0.631579	0.631579	nan	nan	nan	0	10000	
Zm00001d009350-Zm00001d009351.fasta	2	1644	285	196	196	196	2	1	1	1	0.687719	0.687719	nan	nan	nan	0	10000	
Zm00001d009351-Zm00001d009352.fasta	2	2367	1269	810	810	810	2	1	1	1	0.638298	0.638298	nan	nan	nan	0	10000	
Zm00001d009352-Zm00001d009353.fasta	2	2067	354	235	235	235	2	1	1	1	0.663842	0.663842	nan	nan	nan	0	10000	
Zm00001d009353-Zm00001d009354.fasta	2	1476	351	244	244	244	2	1	1	1	0.695157	0.695157	nan	nan	nan	0	10000	
Zm00001d009354-Zm00001d009356.fasta	2	1461	195	135	135	135	2	1	1	1	0.692308	0.692308	nan	nan	nan	0	10000	
Zm00001d009356-Zm00001d009359.fasta	2	1725	189	125	125	125	2	1	1	1	0.661376	0.661376	nan	nan	nan	0	10000	
Zm00001d009359-Zm00001d009361.fasta	2	1719	504	324	324	324	2	1	1	1	0.642857	0.642857	nan	nan	nan	0	10000	
Zm00001d009361-Zm00001d009362.fasta	2	975	363	254	254	254	2	1	1	1	0.699725	0.699725	nan	nan	nan	0	10000	
Zm00001d009362-Zm00001d009363.fasta	2	882	423	279	279	279	2	1	1	1	0.659574	0.659574	nan	nan	nan	0	10000	
Zm00001d009363-Zm00001d009364.fasta	2	1479	432	277	277	277	2	1	1	1	0.641204	0.641204	nan	nan	nan	0	10000	
Zm00001d009364-Zm00001d009365.fasta	2	1458	573	391	391	391	2	1	1	1	0.682373	0.682373	nan	nan	nan	0	10000	
Zm00001d009365-Zm00001d009369.fasta	2	864	336	224	224	224	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d009369-Zm00001d009371.fasta	2	2316	501	318	318	318	2	1	1	1	0.634731	0.634731	nan	nan	nan	0	10000	
Zm00001d009371-Zm00001d009372.fasta	2	2439	864	575	575	575	2	1	1	1	0.665509	0.665509	nan	nan	nan	0	10000	
Zm00001d009372-Zm00001d009373.fasta	2	1260	861	562	562	562	2	1	1	1	0.652729	0.652729	nan	nan	nan	0	10000	
Zm00001d009373-Zm00001d009374.fasta	2	2604	978	650	650	650	2	1	1	1	0.664622	0.664622	nan	nan	nan	0	10000	
Zm00001d009374-Zm00001d009376.fasta	2	2661	1440	927	927	927	2	1	1	1	0.64375	0.64375	nan	nan	nan	0	10000	
Zm00001d009376-Zm00001d009377.fasta	2	1560	342	230	230	230	2	1	1	1	0.672515	0.672515	nan	nan	nan	0	10000	
Zm00001d009377-Zm00001d009382.fasta	2	558	258	170	170	170	2	1	1	1	0.658915	0.658915	nan	nan	nan	0	10000	
Zm00001d009382-Zm00001d009383.fasta	2	516	267	188	188	188	2	1	1	1	0.70412	0.70412	nan	nan	nan	0	10000	
Zm00001d009383-Zm00001d009385.fasta	2	1257	315	215	215	215	2	1	1	1	0.68254	0.68254	nan	nan	nan	0	10000	
Zm00001d009385-Zm00001d009386.fasta	2	1299	630	386	386	386	2	1	1	1	0.612698	0.612698	nan	nan	nan	0	10000	
Zm00001d009386-Zm00001d009387.fasta	2	1086	558	350	350	350	2	1	1	1	0.62724	0.62724	nan	nan	nan	0	10000	
