Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031367	Zm00001d031380	1.3051	2.5420	0.0767	0.1720	0.0414	2.2406	2.1435
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031375	Zm00001d031380	1.0858	2.5420	0.1005	0.1713	0.0412	1.7047	1.1612
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031375	Zm00001d031367	0.2839	2.5420	0.0202	0.0163	0.0115	0.8054	2.1960
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031409	Zm00001d031380	0.8653	2.5420	0.1400	0.1692	0.0407	1.2086	0.6169
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031409	Zm00001d031367	0.1591	2.5420	0.0379	0.0161	0.0114	0.4246	0.2403
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031409	Zm00001d031375	0.0590	2.5420	0.0000	-0.0000	0.0000	0.2248	0.2256
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031404	Zm00001d031380	0.7840	2.5420	0.1449	0.1508	0.0382	1.0404	0.5244
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031404	Zm00001d031367	0.1633	2.5420	0.0409	0.0163	0.0116	0.3980	0.2413
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031404	Zm00001d031375	0.2134	2.5420	0.0281	0.0163	0.0115	0.5783	0.3458
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031404	Zm00001d031409	0.2345	2.5420	0.0224	0.0161	0.0114	0.7197	3.2112
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031396	Zm00001d031380	1.0240	2.5420	0.1162	0.1802	0.0423	1.5506	1.0646
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031396	Zm00001d031367	0.2283	2.5420	0.0423	0.0244	0.0142	0.5780	0.3298
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031396	Zm00001d031375	0.1491	2.5420	0.0171	0.0080	0.0080	0.4691	0.7182
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031396	Zm00001d031409	0.0450	2.5420	0.0828	0.0079	0.0079	0.0957	0.0974
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031396	Zm00001d031404	0.2217	2.5420	0.0428	0.0243	0.0141	0.5684	0.2972
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031410	Zm00001d031380	0.8653	2.5420	0.1400	0.1692	0.0407	1.2086	0.6169
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031410	Zm00001d031367	0.1591	2.5420	0.0379	0.0161	0.0114	0.4246	0.2403
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031410	Zm00001d031375	0.0590	2.5420	0.0000	-0.0000	0.0000	0.2248	0.2256
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031410	Zm00001d031409	-0.0000	2.5420	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031410	Zm00001d031404	0.2345	2.5420	0.0224	0.0161	0.0114	0.7197	3.2112
Cluster_0244	Zm00001d031380,Zm00001d031367,Zm00001d031375,Zm00001d031409,Zm00001d031404,Zm00001d031396,Zm00001d031410	Zm00001d031410	Zm00001d031396	0.0450	2.5420	0.0828	0.0079	0.0079	0.0957	0.0974
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031379	Zm00001d031402	4.7205	4.6000	1.8347	1.9588	1.6994	1.0676	0.9322
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031349	Zm00001d031402	5.1730	4.6000	1.5038	1.9947	1.7364	1.3264	0.9838
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031349	Zm00001d031379	0.1358	4.6000	0.0000	-0.0000	0.0000	0.0994	0.1033
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031364	Zm00001d031402	5.1730	4.6000	1.5038	1.9947	1.7364	1.3264	0.9838
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031364	Zm00001d031379	0.1358	4.6000	0.0000	-0.0000	0.0000	0.0994	0.1033
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031364	Zm00001d031349	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031403	Zm00001d031402	5.1730	4.6000	1.5038	1.9947	1.7364	1.3264	0.9838
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031403	Zm00001d031379	0.1358	4.6000	0.0000	-0.0000	0.0000	0.0994	0.1033
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031403	Zm00001d031349	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0245	Zm00001d031402,Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031403	Zm00001d031403	Zm00001d031364	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0246	Zm00001d031437,Zm00001d031434	Zm00001d031434	Zm00001d031437	3.2256	1.1741	0.1492	0.5575	0.0380	3.7377	5.2676
Cluster_0247	Zm00001d031457,Zm00001d031459	Zm00001d031459	Zm00001d031457	4.8281	1.1051	0.2641	1.0285	0.0774	3.8946	5.8408
Cluster_0248	Zm00001d031466,Zm00001d031467	Zm00001d031467	Zm00001d031466	5.4615	0.9637	0.2768	1.1100	0.0883	4.0108	6.3067
Cluster_0249	Zm00001d027978,Zm00001d027979	Zm00001d027979	Zm00001d027978	0.1680	5.4160	0.0783	0.0174	0.0048	0.2217	0.0421
Cluster_0250	Zm00001d031488,Zm00001d031489	Zm00001d031489	Zm00001d031488	3.9501	1.0359	0.5959	1.1159	0.0852	1.8726	0.3455
Cluster_0251	Zm00001d031501,Zm00001d031499,Zm00001d031498,Zm00001d031500	Zm00001d031499	Zm00001d031501	1.8509	1.6595	0.5123	0.5208	0.0507	1.0167	0.2489
Cluster_0251	Zm00001d031501,Zm00001d031499,Zm00001d031498,Zm00001d031500	Zm00001d031498	Zm00001d031501	1.7494	1.6595	0.4489	0.4580	0.0463	1.0203	0.2254
Cluster_0251	Zm00001d031501,Zm00001d031499,Zm00001d031498,Zm00001d031500	Zm00001d031498	Zm00001d031499	1.3680	1.6595	0.5439	0.3899	0.0403	0.7168	0.1408
Cluster_0251	Zm00001d031501,Zm00001d031499,Zm00001d031498,Zm00001d031500	Zm00001d031500	Zm00001d031501	1.3067	1.6595	0.4170	0.3306	0.0365	0.7928	0.1501
Cluster_0251	Zm00001d031501,Zm00001d031499,Zm00001d031498,Zm00001d031500	Zm00001d031500	Zm00001d031499	1.9058	1.6595	0.5395	0.5401	0.0524	1.0012	0.2227
Cluster_0251	Zm00001d031501,Zm00001d031499,Zm00001d031498,Zm00001d031500	Zm00001d031500	Zm00001d031498	1.7382	1.6595	0.7895	0.5448	0.0540	0.6901	0.1215
Cluster_0252	Zm00001d031517,Zm00001d031516	Zm00001d031516	Zm00001d031517	4.6023	1.0836	0.2736	0.9555	0.0989	3.4929	4.4857
Cluster_0253	Zm00001d031549,Zm00001d031550	Zm00001d031550	Zm00001d031549	0.1330	2.1780	0.5420	0.0370	0.0070	0.0682	0.0174
Cluster_0254	Zm00001d027290,Zm00001d027291	Zm00001d027291	Zm00001d027290	2.2410	1.0686	0.2242	0.4545	0.0472	2.0267	1.6766
Cluster_0255	Zm00001d031555,Zm00001d031556	Zm00001d031556	Zm00001d031555	2.9792	1.3859	0.1257	0.4577	0.0352	3.6401	4.9401
Cluster_0256	Zm00001d031605,Zm00001d031604	Zm00001d031604	Zm00001d031605	4.3980	2.0504	0.3003	0.9968	0.1043	3.3197	4.0059
Cluster_0257	Zm00001d031615,Zm00001d031616	Zm00001d031616	Zm00001d031615	3.9520	1.0172	0.2920	0.9536	0.0900	3.2662	3.8686
Cluster_0258	Zm00001d031620,Zm00001d031626,Zm00001d031625	Zm00001d031626	Zm00001d031620	1.4879	3.0164	0.3909	0.3632	0.2763	0.9290	1.0261
Cluster_0258	Zm00001d031620,Zm00001d031626,Zm00001d031625	Zm00001d031625	Zm00001d031620	54.5051	3.0164	0.0171	1.6953	1.5863	99.0000	1.0261
Cluster_0258	Zm00001d031620,Zm00001d031626,Zm00001d031625	Zm00001d031625	Zm00001d031626	54.5721	3.0164	0.0072	0.7081	0.4733	99.0000	1.0261
Cluster_0259	Zm00001d027995,Zm00001d027996	Zm00001d027996	Zm00001d027995	1.9984	1.6556	0.0853	0.2369	0.0181	2.7783	6.5378
Cluster_0260	Zm00001d031629,Zm00001d031630	Zm00001d031630	Zm00001d031629	3.9959	0.8688	0.3141	0.9637	0.1149	3.0686	3.4035
Cluster_0261	Zm00001d031639,Zm00001d031638	Zm00001d031638	Zm00001d031639	2.6708	1.5251	0.0898	0.3536	0.0220	3.9372	6.0074
Cluster_0262	Zm00001d031669,Zm00001d031672	Zm00001d031672	Zm00001d031669	0.1280	1.4613	0.8427	0.0406	0.0098	0.0482	0.0174
Cluster_0263	Zm00001d031670,Zm00001d031671	Zm00001d031671	Zm00001d031670	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0264	Zm00001d028002,Zm00001d028003	Zm00001d028003	Zm00001d028002	1.6113	0.9166	0.4154	0.4358	0.0430	1.0492	0.2509
Cluster_0265	Zm00001d031751,Zm00001d031750	Zm00001d031750	Zm00001d031751	4.9897	1.1112	0.2644	0.9894	0.0889	3.7421	5.2829
Cluster_0266	Zm00001d031764,Zm00001d031765	Zm00001d031765	Zm00001d031764	4.1349	1.2181	0.5542	1.1165	0.1370	2.0146	0.6362
Cluster_0267	Zm00001d031771,Zm00001d031772	Zm00001d031772	Zm00001d031771	0.0120	4.6000	0.0764	0.0018	0.0013	0.0232	0.0134
Cluster_0268	Zm00001d031779,Zm00001d031778	Zm00001d031778	Zm00001d031779	0.7290	1.4013	0.1405	0.1466	0.0152	1.0429	0.3008
Cluster_0269	Zm00001d028009,Zm00001d028008	Zm00001d028008	Zm00001d028009	0.0160	1.1940	0.0000	-0.0000	0.0000	0.0220	0.0110
Cluster_0270	Zm00001d031805,Zm00001d031801,Zm00001d031804,Zm00001d031800	Zm00001d031801	Zm00001d031805	35.1173	1.2377	0.0035	0.3446	0.0377	99.0000	0.0000
Cluster_0270	Zm00001d031805,Zm00001d031801,Zm00001d031804,Zm00001d031800	Zm00001d031804	Zm00001d031805	1.9435	1.2377	0.1100	0.3236	0.0359	2.9418	3.1364
Cluster_0270	Zm00001d031805,Zm00001d031801,Zm00001d031804,Zm00001d031800	Zm00001d031804	Zm00001d031801	2.1567	1.2377	0.1154	0.3491	0.0383	3.0244	3.3076
Cluster_0270	Zm00001d031805,Zm00001d031801,Zm00001d031804,Zm00001d031800	Zm00001d031800	Zm00001d031805	4.8468	1.2377	0.3949	1.2694	0.1646	3.2142	3.7400
Cluster_0270	Zm00001d031805,Zm00001d031801,Zm00001d031804,Zm00001d031800	Zm00001d031800	Zm00001d031801	4.0607	1.2377	0.4417	1.0888	0.1222	2.4649	1.3565
Cluster_0270	Zm00001d031805,Zm00001d031801,Zm00001d031804,Zm00001d031800	Zm00001d031800	Zm00001d031804	3.6373	1.2377	0.5208	1.0153	0.1136	1.9494	1.1079
Cluster_0271	Zm00001d031814,Zm00001d031815,Zm00001d031813,Zm00001d031811	Zm00001d031815	Zm00001d031814	1.0203	1.8176	0.0665	0.1116	0.0114	1.6766	0.8964
Cluster_0271	Zm00001d031814,Zm00001d031815,Zm00001d031813,Zm00001d031811	Zm00001d031813	Zm00001d031814	2.3413	1.8176	0.0928	0.3463	0.0227	3.7309	5.2441
Cluster_0271	Zm00001d031814,Zm00001d031815,Zm00001d031813,Zm00001d031811	Zm00001d031813	Zm00001d031815	2.1423	1.8176	0.0862	0.3165	0.0212	3.6716	5.0434
Cluster_0271	Zm00001d031814,Zm00001d031815,Zm00001d031813,Zm00001d031811	Zm00001d031811	Zm00001d031814	2.4062	1.8176	0.0900	0.3393	0.0225	3.7689	5.3767
Cluster_0271	Zm00001d031814,Zm00001d031815,Zm00001d031813,Zm00001d031811	Zm00001d031811	Zm00001d031815	2.2083	1.8176	0.0828	0.3076	0.0209	3.7159	5.1926
Cluster_0271	Zm00001d031814,Zm00001d031815,Zm00001d031813,Zm00001d031811	Zm00001d031811	Zm00001d031813	0.5433	1.8176	0.0533	0.0626	0.0081	1.1735	0.3883
Cluster_0272	Zm00001d031822,Zm00001d031823	Zm00001d031823	Zm00001d031822	6.7693	1.6826	2.7677	2.8946	1.4661	1.0458	0.1994
Cluster_0273	Zm00001d031870,Zm00001d031868	Zm00001d031868	Zm00001d031870	5.9524	1.1802	0.2979	1.3185	0.2118	4.4253	22.3921
Cluster_0274	Zm00001d031902,Zm00001d031903	Zm00001d031903	Zm00001d031902	4.6663	0.9729	0.2876	1.0099	0.1000	3.5113	4.5399
Cluster_0275	Zm00001d031904,Zm00001d031906,Zm00001d031907	Zm00001d031906	Zm00001d031904	0.1424	12.7852	0.0391	0.0139	0.0044	0.3556	0.0939
Cluster_0275	Zm00001d031904,Zm00001d031906,Zm00001d031907	Zm00001d031907	Zm00001d031904	0.1459	12.7852	0.0507	0.0180	0.0050	0.3541	0.1013
Cluster_0275	Zm00001d031904,Zm00001d031906,Zm00001d031907	Zm00001d031907	Zm00001d031906	0.1435	12.7852	0.0446	0.0153	0.0046	0.3436	0.0958
Cluster_0276	Zm00001d031945,Zm00001d031951,Zm00001d031953	Zm00001d031951	Zm00001d031945	0.0413	3.4988	0.4082	0.0097	0.0037	0.0236	0.0090
Cluster_0276	Zm00001d031945,Zm00001d031951,Zm00001d031953	Zm00001d031953	Zm00001d031945	0.0443	3.4988	0.3570	0.0097	0.0037	0.0271	0.0097
Cluster_0276	Zm00001d031945,Zm00001d031951,Zm00001d031953	Zm00001d031953	Zm00001d031951	0.0029	3.4988	0.0000	-0.0000	0.0000	0.0033	0.0033
Cluster_0277	Zm00001d031949,Zm00001d031952,Zm00001d031946,Zm00001d031954	Zm00001d031952	Zm00001d031949	0.7573	2.4517	0.7278	0.2296	0.0323	0.3155	0.0660
Cluster_0277	Zm00001d031949,Zm00001d031952,Zm00001d031946,Zm00001d031954	Zm00001d031946	Zm00001d031949	0.6489	2.4517	0.7936	0.2024	0.0298	0.2551	0.0576
Cluster_0277	Zm00001d031949,Zm00001d031952,Zm00001d031946,Zm00001d031954	Zm00001d031946	Zm00001d031952	0.7154	2.4517	0.7213	0.2163	0.0311	0.2998	0.0644
Cluster_0277	Zm00001d031949,Zm00001d031952,Zm00001d031946,Zm00001d031954	Zm00001d031954	Zm00001d031949	0.6906	2.4517	0.8424	0.2196	0.0312	0.2607	0.0589
Cluster_0277	Zm00001d031949,Zm00001d031952,Zm00001d031946,Zm00001d031954	Zm00001d031954	Zm00001d031952	0.6873	2.4517	0.5959	0.1947	0.0291	0.3267	0.0688
Cluster_0277	Zm00001d031949,Zm00001d031952,Zm00001d031946,Zm00001d031954	Zm00001d031954	Zm00001d031946	0.1288	2.4517	0.8775	0.0414	0.0123	0.0472	0.0225
Cluster_0278	Zm00001d031956,Zm00001d031957	Zm00001d031957	Zm00001d031956	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0279	Zm00001d031986,Zm00001d031988	Zm00001d031988	Zm00001d031986	0.0565	11.2449	0.1470	0.0066	0.0023	0.0447	0.0088
Cluster_0280	Zm00001d031993,Zm00001d031994	Zm00001d031994	Zm00001d031993	3.2433	1.4615	0.2978	0.7140	0.1185	2.3974	1.9017
Cluster_0281	Zm00001d032004,Zm00001d032003,Zm00001d032000	Zm00001d032003	Zm00001d032004	3.1629	2.7545	0.3680	0.7770	0.0649	2.1116	1.0894
Cluster_0281	Zm00001d032004,Zm00001d032003,Zm00001d032000	Zm00001d032000	Zm00001d032004	3.9122	2.7545	0.5080	1.0387	0.0964	2.0447	1.2762
Cluster_0281	Zm00001d032004,Zm00001d032003,Zm00001d032000	Zm00001d032000	Zm00001d032003	2.5030	2.7545	0.1638	0.3853	0.0368	2.3523	0.8835
Cluster_0282	Zm00001d032032,Zm00001d032024	Zm00001d032024	Zm00001d032032	2.8975	1.6038	0.1517	0.5080	0.0450	3.3494	4.0842
Cluster_0283	Zm00001d032042,Zm00001d032035	Zm00001d032035	Zm00001d032042	3.3544	1.2824	0.1420	0.5795	0.0302	4.0798	6.6005
Cluster_0284	Zm00001d032048,Zm00001d032047	Zm00001d032047	Zm00001d032048	0.0623	1.3502	1.0000	0.0208	0.0085	0.0208	0.0209
Cluster_0285	Zm00001d032053,Zm00001d032054	Zm00001d032054	Zm00001d032053	0.0466	3.1953	0.8117	0.0148	0.0043	0.0182	0.0092
Cluster_0286	Zm00001d032088,Zm00001d032094,Zm00001d032091	Zm00001d032094	Zm00001d032088	0.9003	2.1846	0.0571	0.1049	0.0185	1.8363	0.8166
Cluster_0286	Zm00001d032088,Zm00001d032094,Zm00001d032091	Zm00001d032091	Zm00001d032088	0.4084	2.1846	0.1062	0.0693	0.0148	0.6524	0.2190
Cluster_0286	Zm00001d032088,Zm00001d032094,Zm00001d032091	Zm00001d032091	Zm00001d032094	0.6423	2.1846	0.0785	0.0908	0.0171	1.1561	0.4484
Cluster_0287	Zm00001d032107,Zm00001d032103	Zm00001d032103	Zm00001d032107	4.4038	1.5013	0.1726	0.6578	0.0553	3.8114	5.5292
Cluster_0288	Zm00001d032166,Zm00001d032168,Zm00001d032170	Zm00001d032168	Zm00001d032166	6.8874	1.8883	0.6039	1.9775	0.5074	3.2748	3.8904
Cluster_0288	Zm00001d032166,Zm00001d032168,Zm00001d032170	Zm00001d032170	Zm00001d032166	5.8532	1.8883	0.4196	1.4087	0.2089	3.3573	4.0720
Cluster_0288	Zm00001d032166,Zm00001d032168,Zm00001d032170	Zm00001d032170	Zm00001d032168	4.8114	1.8883	0.7959	1.5055	0.2361	1.8914	0.6369
Cluster_0289	Zm00001d032175,Zm00001d032177	Zm00001d032177	Zm00001d032175	2.9139	0.9898	0.1791	0.5361	0.0590	2.9927	3.0089
Cluster_0290	Zm00001d032179,Zm00001d032178	Zm00001d032178	Zm00001d032179	1.1624	5.8825	0.0865	0.1525	0.0157	1.7620	1.1356
Cluster_0291	Zm00001d028062,Zm00001d028063	Zm00001d028063	Zm00001d028062	0.8414	0.5443	0.8404	0.2680	0.0385	0.3189	0.0791
Cluster_0292	Zm00001d032287,Zm00001d032285	Zm00001d032285	Zm00001d032287	2.7098	1.5964	0.1851	0.4442	0.0371	2.4002	2.7497
Cluster_0293	Zm00001d032317,Zm00001d032320	Zm00001d032320	Zm00001d032317	4.1811	1.8466	0.4659	1.0577	0.1963	2.2703	1.4468
Cluster_0294	Zm00001d032336,Zm00001d032335	Zm00001d032335	Zm00001d032336	4.6457	0.8036	0.3044	1.0370	0.1161	3.4068	4.2400
Cluster_0295	Zm00001d032358,Zm00001d032357	Zm00001d032357	Zm00001d032358	4.8328	0.9289	0.4702	1.2347	0.1916	2.6260	2.9756
Cluster_0296	Zm00001d032391,Zm00001d032392,Zm00001d032394	Zm00001d032392	Zm00001d032391	0.8875	2.7828	0.5110	0.2342	0.0321	0.4583	0.0867
Cluster_0296	Zm00001d032391,Zm00001d032392,Zm00001d032394	Zm00001d032394	Zm00001d032391	0.8370	2.7828	0.4746	0.2141	0.0302	0.4510	0.0869
Cluster_0296	Zm00001d032391,Zm00001d032392,Zm00001d032394	Zm00001d032394	Zm00001d032392	0.1971	2.7828	0.2616	0.0396	0.0115	0.1512	0.0435
Cluster_0297	Zm00001d032405,Zm00001d032406	Zm00001d032406	Zm00001d032405	40.4762	1.6455	0.0045	0.4426	0.0296	99.0000	0.0000
Cluster_0298	Zm00001d032423,Zm00001d032422	Zm00001d032422	Zm00001d032423	1.9826	1.4503	0.4035	0.5121	0.0618	1.2691	0.4935
Cluster_0299	Zm00001d032447,Zm00001d032448	Zm00001d032448	Zm00001d032447	1.1647	4.2645	0.0834	0.1485	0.0286	1.7812	0.8243
Cluster_0300	Zm00001d032459,Zm00001d032458,Zm00001d032467,Zm00001d032468	Zm00001d032458	Zm00001d032459	1.8069	2.6220	0.1486	0.3228	0.0685	2.1730	1.9346
Cluster_0300	Zm00001d032459,Zm00001d032458,Zm00001d032467,Zm00001d032468	Zm00001d032467	Zm00001d032459	4.5737	2.6220	0.9903	1.5219	0.4029	1.5368	4.2238
Cluster_0300	Zm00001d032459,Zm00001d032458,Zm00001d032467,Zm00001d032468	Zm00001d032467	Zm00001d032458	4.7024	2.6220	0.3824	1.2449	0.3855	3.2556	7.6725
Cluster_0300	Zm00001d032459,Zm00001d032458,Zm00001d032467,Zm00001d032468	Zm00001d032468	Zm00001d032459	3.0620	2.6220	0.4226	0.8679	0.1607	2.0537	1.7992
Cluster_0300	Zm00001d032459,Zm00001d032458,Zm00001d032467,Zm00001d032468	Zm00001d032468	Zm00001d032458	37.4447	2.6220	0.0081	0.7981	0.1444	99.0000	1.7992
Cluster_0300	Zm00001d032459,Zm00001d032458,Zm00001d032467,Zm00001d032468	Zm00001d032468	Zm00001d032467	4.3578	2.6220	0.3610	1.1670	0.2344	3.2325	11.7598
Cluster_0301	Zm00001d032471,Zm00001d032470	Zm00001d032470	Zm00001d032471	5.6446	1.2762	0.2559	1.1484	0.0625	4.4872	8.6448
Cluster_0302	Zm00001d032492,Zm00001d032491	Zm00001d032491	Zm00001d032492	0.1156	2.6033	1.1666	0.0397	0.0068	0.0341	0.0122
Cluster_0303	Zm00001d032496,Zm00001d032497	Zm00001d032497	Zm00001d032496	4.8717	1.0328	0.3072	1.0532	0.1245	3.4280	4.2993
Cluster_0304	Zm00001d032500,Zm00001d032499	Zm00001d032499	Zm00001d032500	4.2901	2.4421	0.6049	1.2365	0.1544	2.0440	0.7341
Cluster_0305	Zm00001d032516,Zm00001d032515	Zm00001d032515	Zm00001d032516	4.9650	1.2963	0.2657	0.9720	0.0941	3.6577	4.9975
Cluster_0306	Zm00001d028102,Zm00001d028100	Zm00001d028100	Zm00001d028102	4.7346	0.7209	0.2839	0.9883	0.1067	3.4809	4.4504
Cluster_0307	Zm00001d032550,Zm00001d032557	Zm00001d032557	Zm00001d032550	0.0208	3.8122	0.4768	0.0055	0.0032	0.0115	0.0081
Cluster_0308	Zm00001d032556,Zm00001d032548	Zm00001d032548	Zm00001d032556	0.0375	4.1189	0.3134	0.0096	0.0048	0.0306	0.0218
Cluster_0309	Zm00001d032560,Zm00001d032561	Zm00001d032561	Zm00001d032560	0.0093	4.6000	99.0000	0.0038	0.0038	-0.0000	0.0000
Cluster_0310	Zm00001d032605,Zm00001d032608	Zm00001d032608	Zm00001d032605	2.5638	0.8839	0.0873	0.3311	0.0233	3.7922	5.4597
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032624	Zm00001d032630	31.9364	2.1477	0.0040	0.3968	0.0479	99.0000	0.0000
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032626	Zm00001d032630	1.4374	2.1477	0.1422	0.2548	0.0361	1.7922	3.8312
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032626	Zm00001d032624	2.1510	2.1477	0.1262	0.3574	0.0454	2.8314	2.9220
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032631	Zm00001d032630	0.0303	2.1477	0.2171	0.0074	0.0053	0.0343	0.0345
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032631	Zm00001d032624	31.6916	2.1477	0.0041	0.4017	0.0483	99.0000	0.0345
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032631	Zm00001d032626	1.4937	2.1477	0.1360	0.2598	0.0366	1.9099	2.9001
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032628	Zm00001d032630	1.6547	2.1477	0.1702	0.3005	0.0409	1.7652	1.5146
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032628	Zm00001d032624	2.4815	2.1477	0.1331	0.3924	0.0495	2.9491	3.1511
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032628	Zm00001d032626	1.0039	2.1477	0.2265	0.1949	0.0320	0.8604	0.2166
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032628	Zm00001d032631	1.5049	2.1477	0.2054	0.3028	0.0411	1.4740	0.5986
Cluster_0311	Zm00001d032630,Zm00001d032624,Zm00001d032626,Zm00001d032631,Zm00001d032628,Zm00001d032629	Zm00001d032629	Zm00001d032630	1.6900	2.1477	0.1806	0.3065	0.0418	1.6971	1.5525
