#compute -i *.fasta 
#Sat Jun 24 21:37:00 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d010780-Zm00001d010763.fasta	2	672	339	220	220	220	2	1	1	1	0.648968	0.648968	nan	nan	nan	0	10000	
Zm00001d010780-Zm00001d010768.fasta	2	813	480	143	143	143	2	1	1	1	0.297917	0.297917	nan	nan	nan	0	10000	
Zm00001d010780-Zm00001d010772.fasta	2	852	363	119	119	119	2	1	1	1	0.327824	0.327824	nan	nan	nan	0	10000	
Zm00001d010782-Zm00001d010764.fasta	2	2031	717	6	6	6	2	1	1	1	0.0083682	0.0083682	nan	nan	nan	0	10000	
Zm00001d010782-Zm00001d010770.fasta	2	2121	1308	144	144	144	2	1	1	1	0.110092	0.110092	nan	nan	nan	0	10000	
Zm00001d010782-Zm00001d010773.fasta	2	2031	1779	148	148	148	2	1	1	1	0.0831928	0.0831928	nan	nan	nan	0	10000	
Zm00001d010782-Zm00001d010779.fasta	2	2031	537	99	99	99	2	1	1	1	0.184358	0.184358	nan	nan	nan	0	10000	
Zm00001d010876-Zm00001d010875.fasta	2	531	459	72	72	72	2	1	1	1	0.156863	0.156863	nan	nan	nan	0	10000	
Zm00001d010907-Zm00001d010906.fasta	2	1284	414	262	262	262	2	1	1	1	0.63285	0.63285	nan	nan	nan	0	10000	
Zm00001d010924-Zm00001d010925.fasta	2	1029	957	408	408	408	2	1	1	1	0.426332	0.426332	nan	nan	nan	0	10000	
Zm00001d010926-Zm00001d010924.fasta	2	1017	558	228	228	228	2	1	1	1	0.408602	0.408602	nan	nan	nan	0	10000	
Zm00001d010926-Zm00001d010925.fasta	2	1017	522	229	229	229	2	1	1	1	0.438697	0.438697	nan	nan	nan	0	10000	
Zm00001d010971-Zm00001d010961.fasta	2	3852	2175	1208	1208	1208	2	1	1	1	0.555402	0.555402	nan	nan	nan	0	10000	
Zm00001d011001-Zm00001d011002.fasta	2	975	213	109	109	109	2	1	1	1	0.511737	0.511737	nan	nan	nan	0	10000	
Zm00001d011004-Zm00001d011005.fasta	2	1077	1002	267	267	267	2	1	1	1	0.266467	0.266467	nan	nan	nan	0	10000	
Zm00001d011014-Zm00001d011016.fasta	2	1710	1038	709	709	709	2	1	1	1	0.683044	0.683044	nan	nan	nan	0	10000	
Zm00001d011014-Zm00001d011017.fasta	2	1728	834	175	175	175	2	1	1	1	0.209832	0.209832	nan	nan	nan	0	10000	
Zm00001d011014-Zm00001d011026.fasta	2	1782	741	84	84	84	2	1	1	1	0.11336	0.11336	nan	nan	nan	0	10000	
Zm00001d011014-Zm00001d011028.fasta	2	1683	828	180	180	180	2	1	1	1	0.217391	0.217391	nan	nan	nan	0	10000	
Zm00001d011016-Zm00001d011028.fasta	2	1185	708	467	467	467	2	1	1	1	0.659605	0.659605	nan	nan	nan	0	10000	
Zm00001d011017-Zm00001d011016.fasta	2	1185	759	508	508	508	2	1	1	1	0.669302	0.669302	nan	nan	nan	0	10000	
Zm00001d011017-Zm00001d011028.fasta	2	897	810	29	29	29	2	1	1	1	0.0358025	0.0358025	nan	nan	nan	0	10000	
Zm00001d011026-Zm00001d011016.fasta	2	1197	708	471	471	471	2	1	1	1	0.665254	0.665254	nan	nan	nan	0	10000	
Zm00001d011026-Zm00001d011017.fasta	2	915	804	113	113	113	2	1	1	1	0.140547	0.140547	nan	nan	nan	0	10000	
Zm00001d011026-Zm00001d011028.fasta	2	846	822	93	93	93	2	1	1	1	0.113139	0.113139	nan	nan	nan	0	10000	
Zm00001d011034-Zm00001d011035.fasta	2	798	648	127	127	127	2	1	1	1	0.195988	0.195988	nan	nan	nan	0	10000	
Zm00001d011079-Zm00001d011080.fasta	2	225	219	56	56	56	2	1	1	1	0.255708	0.255708	nan	nan	nan	0	10000	
Zm00001d011087-Zm00001d011086.fasta	2	1365	1134	33	33	33	2	1	1	1	0.0291005	0.0291005	nan	nan	nan	0	10000	
Zm00001d011105-Zm00001d011107.fasta	2	972	534	322	322	322	2	1	1	1	0.602996	0.602996	nan	nan	nan	0	10000	
Zm00001d011127-Zm00001d011126.fasta	2	552	342	233	233	233	2	1	1	1	0.681287	0.681287	nan	nan	nan	0	10000	
Zm00001d011131-Zm00001d011132.fasta	2	861	438	278	278	278	2	1	1	1	0.634703	0.634703	nan	nan	nan	0	10000	
Zm00001d011150-Zm00001d011149.fasta	2	1428	465	309	309	309	2	1	1	1	0.664516	0.664516	nan	nan	nan	0	10000	
Zm00001d011260-Zm00001d011262.fasta	2	360	195	48	48	48	2	1	1	1	0.246154	0.246154	nan	nan	nan	0	10000	
Zm00001d011291-Zm00001d011292.fasta	2	420	294	162	162	162	2	1	1	1	0.55102	0.55102	nan	nan	nan	0	10000	
Zm00001d011315-Zm00001d011319.fasta	2	4434	4293	1209	1209	1209	2	1	1	1	0.281621	0.281621	nan	nan	nan	0	10000	
Zm00001d011326-Zm00001d011327.fasta	2	1221	1131	204	204	204	2	1	1	1	0.180371	0.180371	nan	nan	nan	0	10000	
Zm00001d011340-Zm00001d011342.fasta	2	303	300	16	16	16	2	1	1	1	0.0533333	0.0533333	nan	nan	nan	0	10000	
Zm00001d011340-Zm00001d011345.fasta	2	303	291	41	41	41	2	1	1	1	0.140893	0.140893	nan	nan	nan	0	10000	
Zm00001d011342-Zm00001d011345.fasta	2	300	291	38	38	38	2	1	1	1	0.130584	0.130584	nan	nan	nan	0	10000	
Zm00001d011349-Zm00001d011348.fasta	2	1293	1281	375	375	375	2	1	1	1	0.29274	0.29274	nan	nan	nan	0	10000	
Zm00001d011367-Zm00001d011368.fasta	0	870	870	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d011382-Zm00001d011383.fasta	0	2514	474	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d011386-Zm00001d011387.fasta	2	1203	378	64	64	64	2	1	1	1	0.169312	0.169312	nan	nan	nan	0	10000	
Zm00001d011417-Zm00001d011418.fasta	2	1830	1563	555	555	555	2	1	1	1	0.355086	0.355086	nan	nan	nan	0	10000	
Zm00001d011417-Zm00001d011419.fasta	2	1728	1551	498	498	498	2	1	1	1	0.321083	0.321083	nan	nan	nan	0	10000	
Zm00001d011417-Zm00001d011420.fasta	2	1755	1578	553	553	553	2	1	1	1	0.350444	0.350444	nan	nan	nan	0	10000	
Zm00001d011417-Zm00001d011422.fasta	2	1764	1572	519	519	519	2	1	1	1	0.330153	0.330153	nan	nan	nan	0	10000	
Zm00001d011418-Zm00001d011419.fasta	2	1728	1560	566	566	566	2	1	1	1	0.362821	0.362821	nan	nan	nan	0	10000	
Zm00001d011418-Zm00001d011420.fasta	2	1770	1572	595	595	595	2	1	1	1	0.378499	0.378499	nan	nan	nan	0	10000	
Zm00001d011418-Zm00001d011422.fasta	2	1758	1587	611	611	611	2	1	1	1	0.385003	0.385003	nan	nan	nan	0	10000	
Zm00001d011419-Zm00001d011420.fasta	2	1647	1581	353	353	353	2	1	1	1	0.223276	0.223276	nan	nan	nan	0	10000	
Zm00001d011422-Zm00001d011419.fasta	2	1653	1578	474	474	474	2	1	1	1	0.30038	0.30038	nan	nan	nan	0	10000	
Zm00001d011422-Zm00001d011420.fasta	2	1674	1611	508	508	508	2	1	1	1	0.315332	0.315332	nan	nan	nan	0	10000	
Zm00001d011428-Zm00001d011429.fasta	2	1257	1065	32	32	32	2	1	1	1	0.0300469	0.0300469	nan	nan	nan	0	10000	
Zm00001d011444-Zm00001d011445.fasta	2	1689	732	465	465	465	2	1	1	1	0.635246	0.635246	nan	nan	nan	0	10000	
Zm00001d011513-Zm00001d011507.fasta	2	1332	588	235	235	235	2	1	1	1	0.39966	0.39966	nan	nan	nan	0	10000	
Zm00001d011541-Zm00001d011540.fasta	2	1593	228	155	155	155	2	1	1	1	0.679825	0.679825	nan	nan	nan	0	10000	
Zm00001d011550-Zm00001d011551.fasta	2	2451	1851	230	230	230	2	1	1	1	0.124257	0.124257	nan	nan	nan	0	10000	
Zm00001d011559-Zm00001d011558.fasta	2	1500	564	375	375	375	2	1	1	1	0.664894	0.664894	nan	nan	nan	0	10000	
Zm00001d011572-Zm00001d011573.fasta	2	1308	744	480	480	480	2	1	1	1	0.645161	0.645161	nan	nan	nan	0	10000	
Zm00001d011583-Zm00001d011582.fasta	2	864	861	1	1	1	2	1	NA	NA	0.00116144	0.00116144	nan	nan	0.707107	4294967295	10000	
Zm00001d011584-Zm00001d011582.fasta	2	951	858	15	15	15	2	1	1	1	0.0174825	0.0174825	nan	nan	nan	0	10000	
Zm00001d011584-Zm00001d011583.fasta	2	954	858	16	16	16	2	1	1	1	0.018648	0.018648	nan	nan	nan	0	10000	
Zm00001d011589-Zm00001d011590.fasta	2	1098	912	447	447	447	2	1	1	1	0.490132	0.490132	nan	nan	nan	0	10000	
Zm00001d011625-Zm00001d011626.fasta	2	2262	837	407	407	407	2	1	1	1	0.48626	0.48626	nan	nan	nan	0	10000	
Zm00001d011628-Zm00001d011625.fasta	2	2181	1359	747	747	747	2	1	1	1	0.549669	0.549669	nan	nan	nan	0	10000	
Zm00001d011628-Zm00001d011626.fasta	2	2016	309	48	48	48	2	1	1	1	0.15534	0.15534	nan	nan	nan	0	10000	
Zm00001d011629-Zm00001d011625.fasta	2	2211	1899	1003	1003	1003	2	1	1	1	0.528173	0.528173	nan	nan	nan	0	10000	
Zm00001d011629-Zm00001d011626.fasta	2	2013	882	48	48	48	2	1	1	1	0.0544218	0.0544218	nan	nan	nan	0	10000	
Zm00001d011629-Zm00001d011628.fasta	2	1962	1374	38	38	38	2	1	1	1	0.0276565	0.0276565	nan	nan	nan	0	10000	
Zm00001d011643-Zm00001d011641.fasta	2	3327	3135	1376	1376	1376	2	1	1	1	0.438915	0.438915	nan	nan	nan	0	10000	
Zm00001d011645-Zm00001d011646.fasta	2	891	324	226	226	226	2	1	1	1	0.697531	0.697531	nan	nan	nan	0	10000	
Zm00001d011655-Zm00001d011654.fasta	2	1530	1281	425	425	425	2	1	1	1	0.331772	0.331772	nan	nan	nan	0	10000	
Zm00001d011655-Zm00001d011656.fasta	2	1542	1317	460	460	460	2	1	1	1	0.349279	0.349279	nan	nan	nan	0	10000	
Zm00001d011656-Zm00001d011654.fasta	2	1521	1269	431	431	431	2	1	1	1	0.339638	0.339638	nan	nan	nan	0	10000	
Zm00001d011692-Zm00001d011693.fasta	2	1320	375	116	116	116	2	1	1	1	0.309333	0.309333	nan	nan	nan	0	10000	
Zm00001d011692-Zm00001d011694.fasta	2	1323	375	58	58	58	2	1	1	1	0.154667	0.154667	nan	nan	nan	0	10000	
Zm00001d011694-Zm00001d011693.fasta	2	504	285	198	198	198	2	1	1	1	0.694737	0.694737	nan	nan	nan	0	10000	
Zm00001d011729-Zm00001d011723.fasta	2	1938	1887	73	73	73	2	1	1	1	0.0386857	0.0386857	nan	nan	nan	0	10000	
Zm00001d011737-Zm00001d011736.fasta	2	1560	1545	105	105	105	2	1	1	1	0.0679612	0.0679612	nan	nan	nan	0	10000	
Zm00001d011751-Zm00001d011752.fasta	2	444	255	110	110	110	2	1	1	1	0.431373	0.431373	nan	nan	nan	0	10000	
Zm00001d011807-Zm00001d011808.fasta	2	372	237	164	164	164	2	1	1	1	0.691983	0.691983	nan	nan	nan	0	10000	
Zm00001d011921-Zm00001d011922.fasta	2	390	360	137	137	137	2	1	1	1	0.380556	0.380556	nan	nan	nan	0	10000	
Zm00001d011924-Zm00001d011925.fasta	2	720	609	221	221	221	2	1	1	1	0.36289	0.36289	nan	nan	nan	0	10000	
Zm00001d011924-Zm00001d011926.fasta	2	714	609	238	238	238	2	1	1	1	0.390805	0.390805	nan	nan	nan	0	10000	
Zm00001d011926-Zm00001d011925.fasta	2	627	597	177	177	177	2	1	1	1	0.296482	0.296482	nan	nan	nan	0	10000	
Zm00001d011964-Zm00001d011959.fasta	2	1305	1239	356	356	356	2	1	1	1	0.287328	0.287328	nan	nan	nan	0	10000	
Zm00001d012021-Zm00001d012022.fasta	2	1131	672	314	314	314	2	1	1	1	0.467262	0.467262	nan	nan	nan	0	10000	
Zm00001d012021-Zm00001d012023.fasta	2	1134	513	194	194	194	2	1	1	1	0.378168	0.378168	nan	nan	nan	0	10000	
Zm00001d012022-Zm00001d012023.fasta	2	729	483	286	286	286	2	1	1	1	0.592133	0.592133	nan	nan	nan	0	10000	
Zm00001d012024-Zm00001d012021.fasta	2	1773	492	124	124	124	2	1	1	1	0.252033	0.252033	nan	nan	nan	0	10000	
Zm00001d012024-Zm00001d012022.fasta	2	1239	591	264	264	264	2	1	1	1	0.446701	0.446701	nan	nan	nan	0	10000	
Zm00001d012024-Zm00001d012023.fasta	2	1167	507	192	192	192	2	1	1	1	0.378698	0.378698	nan	nan	nan	0	10000	
Zm00001d012042-Zm00001d012044.fasta	2	492	210	85	85	85	2	1	1	1	0.404762	0.404762	nan	nan	nan	0	10000	
Zm00001d012092-Zm00001d012095.fasta	2	858	459	40	40	40	2	1	1	1	0.087146	0.087146	nan	nan	nan	0	10000	
Zm00001d012122-Zm00001d012124.fasta	2	1248	891	228	228	228	2	1	1	1	0.255892	0.255892	nan	nan	nan	0	10000	
Zm00001d012147-Zm00001d012152.fasta	2	1458	1287	373	373	373	2	1	1	1	0.289821	0.289821	nan	nan	nan	0	10000	
Zm00001d012164-Zm00001d012163.fasta	2	294	90	65	65	65	2	1	1	1	0.722222	0.722222	nan	nan	nan	0	10000	
Zm00001d012184-Zm00001d012186.fasta	2	633	498	14	14	14	2	1	1	1	0.0281124	0.0281124	nan	nan	nan	0	10000	
Zm00001d012184-Zm00001d012187.fasta	2	633	624	7	7	7	2	1	1	1	0.0112179	0.0112179	nan	nan	nan	0	10000	
Zm00001d012184-Zm00001d012188.fasta	2	633	633	7	7	7	2	1	1	1	0.0110585	0.0110585	nan	nan	nan	0	10000	
Zm00001d012185-Zm00001d012184.fasta	2	639	633	6	6	6	2	1	1	1	0.00947867	0.00947867	nan	nan	nan	0	10000	
Zm00001d012185-Zm00001d012186.fasta	2	639	498	14	14	14	2	1	1	1	0.0281124	0.0281124	nan	nan	nan	0	10000	
Zm00001d012185-Zm00001d012187.fasta	2	639	624	4	4	4	2	1	1	1	0.00641026	0.00641026	nan	nan	nan	0	10000	
Zm00001d012185-Zm00001d012188.fasta	2	639	633	5	5	5	2	1	1	1	0.00789889	0.00789889	nan	nan	nan	0	10000	
Zm00001d012187-Zm00001d012186.fasta	2	624	498	15	15	15	2	1	1	1	0.0301205	0.0301205	nan	nan	nan	0	10000	
Zm00001d012188-Zm00001d012186.fasta	2	633	498	15	15	15	2	1	1	1	0.0301205	0.0301205	nan	nan	nan	0	10000	
Zm00001d012188-Zm00001d012187.fasta	0	633	624	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d012229-Zm00001d012231.fasta	2	1509	1383	470	470	470	2	1	1	1	0.339841	0.339841	nan	nan	nan	0	10000	
Zm00001d012233-Zm00001d012232.fasta	2	2187	462	311	311	311	2	1	1	1	0.67316	0.67316	nan	nan	nan	0	10000	
Zm00001d012249-Zm00001d012252.fasta	2	1038	1038	9	9	9	2	1	1	1	0.00867052	0.00867052	nan	nan	nan	0	10000	
Zm00001d012251-Zm00001d012248.fasta	2	738	315	155	155	155	2	1	1	1	0.492063	0.492063	nan	nan	nan	0	10000	
Zm00001d012275-Zm00001d012276.fasta	2	654	390	245	245	245	2	1	1	1	0.628205	0.628205	nan	nan	nan	0	10000	
Zm00001d012294-Zm00001d012295.fasta	2	1752	957	651	651	651	2	1	1	1	0.680251	0.680251	nan	nan	nan	0	10000	
Zm00001d012301-Zm00001d012306.fasta	2	438	438	6	6	6	2	1	1	1	0.0136986	0.0136986	nan	nan	nan	0	10000	
Zm00001d012314-Zm00001d012315.fasta	2	2313	1176	761	761	761	2	1	1	1	0.647109	0.647109	nan	nan	nan	0	10000	
Zm00001d012362-Zm00001d012367.fasta	2	1638	594	41	41	41	2	1	1	1	0.0690236	0.0690236	nan	nan	nan	0	10000	
Zm00001d012363-Zm00001d012366.fasta	2	1038	441	10	10	10	2	1	1	1	0.0226757	0.0226757	nan	nan	nan	0	10000	
Zm00001d012363-Zm00001d012368.fasta	2	1038	441	14	14	14	2	1	1	1	0.031746	0.031746	nan	nan	nan	0	10000	
Zm00001d012363-Zm00001d012371.fasta	2	1038	441	14	14	14	2	1	1	1	0.031746	0.031746	nan	nan	nan	0	10000	
Zm00001d012363-Zm00001d012375.fasta	2	1005	441	10	10	10	2	1	1	1	0.0226757	0.0226757	nan	nan	nan	0	10000	
Zm00001d012363-Zm00001d012377.fasta	2	1038	441	5	5	5	2	1	1	1	0.0113379	0.0113379	nan	nan	nan	0	10000	
Zm00001d012366-Zm00001d012368.fasta	2	1038	1038	8	8	8	2	1	1	1	0.00770713	0.00770713	nan	nan	nan	0	10000	
Zm00001d012366-Zm00001d012371.fasta	2	1038	1038	13	13	13	2	1	1	1	0.0125241	0.0125241	nan	nan	nan	0	10000	
Zm00001d012366-Zm00001d012375.fasta	2	1050	993	13	13	13	2	1	1	1	0.0130916	0.0130916	nan	nan	nan	0	10000	
Zm00001d012366-Zm00001d012377.fasta	2	1038	1038	9	9	9	2	1	1	1	0.00867052	0.00867052	nan	nan	nan	0	10000	
Zm00001d012368-Zm00001d012371.fasta	2	1038	1038	5	5	5	2	1	1	1	0.00481696	0.00481696	nan	nan	nan	0	10000	
Zm00001d012368-Zm00001d012375.fasta	2	1050	993	17	17	17	2	1	1	1	0.0171198	0.0171198	nan	nan	nan	0	10000	
Zm00001d012368-Zm00001d012377.fasta	2	1038	1038	13	13	13	2	1	1	1	0.0125241	0.0125241	nan	nan	nan	0	10000	
Zm00001d012371-Zm00001d012375.fasta	2	1050	993	16	16	16	2	1	1	1	0.0161128	0.0161128	nan	nan	nan	0	10000	
Zm00001d012371-Zm00001d012377.fasta	2	1038	1038	14	14	14	2	1	1	1	0.0134875	0.0134875	nan	nan	nan	0	10000	
Zm00001d012373-Zm00001d012363.fasta	2	1767	441	10	10	10	2	1	1	1	0.0226757	0.0226757	nan	nan	nan	0	10000	
Zm00001d012373-Zm00001d012366.fasta	2	1767	1038	31	31	31	2	1	1	1	0.0298651	0.0298651	nan	nan	nan	0	10000	
Zm00001d012373-Zm00001d012368.fasta	2	1767	1038	37	37	37	2	1	1	1	0.0356455	0.0356455	nan	nan	nan	0	10000	
Zm00001d012373-Zm00001d012371.fasta	2	1767	1038	34	34	34	2	1	1	1	0.0327553	0.0327553	nan	nan	nan	0	10000	
Zm00001d012373-Zm00001d012375.fasta	2	1779	993	13	13	13	2	1	1	1	0.0130916	0.0130916	nan	nan	nan	0	10000	
Zm00001d012373-Zm00001d012377.fasta	2	1767	1038	34	34	34	2	1	1	1	0.0327553	0.0327553	nan	nan	nan	0	10000	
Zm00001d012377-Zm00001d012375.fasta	2	1050	993	14	14	14	2	1	1	1	0.0140987	0.0140987	nan	nan	nan	0	10000	
Zm00001d012400-Zm00001d012399.fasta	2	1947	876	66	66	66	2	1	1	1	0.0753425	0.0753425	nan	nan	nan	0	10000	
Zm00001d012430-Zm00001d012427.fasta	2	660	486	213	213	213	2	1	1	1	0.438272	0.438272	nan	nan	nan	0	10000	
Zm00001d012445-Zm00001d012441.fasta	2	2028	471	293	293	293	2	1	1	1	0.622081	0.622081	nan	nan	nan	0	10000	
Zm00001d012532-Zm00001d012533.fasta	2	1008	690	23	23	23	2	1	1	1	0.0333333	0.0333333	nan	nan	nan	0	10000	
Zm00001d012574-Zm00001d012573.fasta	2	2112	1914	372	372	372	2	1	1	1	0.194357	0.194357	nan	nan	nan	0	10000	
Zm00001d012585-Zm00001d012584.fasta	2	741	483	229	229	229	2	1	1	1	0.47412	0.47412	nan	nan	nan	0	10000	
Zm00001d012597-Zm00001d012596.fasta	2	1752	390	179	179	179	2	1	1	1	0.458974	0.458974	nan	nan	nan	0	10000	
Zm00001d012609-Zm00001d012600.fasta	2	2646	1401	788	788	788	2	1	1	1	0.562455	0.562455	nan	nan	nan	0	10000	
Zm00001d012627-Zm00001d012629.fasta	2	540	357	227	227	227	2	1	1	1	0.635854	0.635854	nan	nan	nan	0	10000	
Zm00001d012628-Zm00001d012627.fasta	2	615	387	249	249	249	2	1	1	1	0.643411	0.643411	nan	nan	nan	0	10000	
Zm00001d012628-Zm00001d012629.fasta	2	699	354	219	219	219	2	1	1	1	0.618644	0.618644	nan	nan	nan	0	10000	
Zm00001d012697-Zm00001d012696.fasta	2	1611	1422	621	621	621	2	1	1	1	0.436709	0.436709	nan	nan	nan	0	10000	
Zm00001d012742-Zm00001d012741.fasta	2	414	228	46	46	46	2	1	1	1	0.201754	0.201754	nan	nan	nan	0	10000	
Zm00001d012772-Zm00001d012773.fasta	2	399	396	20	20	20	2	1	1	1	0.0505051	0.0505051	nan	nan	nan	0	10000	
Zm00001d012780-Zm00001d012781.fasta	2	1137	225	150	150	150	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d012782-Zm00001d012780.fasta	2	1485	1014	483	483	483	2	1	1	1	0.476331	0.476331	nan	nan	nan	0	10000	
Zm00001d012782-Zm00001d012781.fasta	2	1425	288	104	104	104	2	1	1	1	0.361111	0.361111	nan	nan	nan	0	10000	
Zm00001d012782-Zm00001d012785.fasta	2	1455	1377	516	516	516	2	1	1	1	0.374728	0.374728	nan	nan	nan	0	10000	
Zm00001d012785-Zm00001d012780.fasta	2	1452	1029	503	503	503	2	1	1	1	0.488824	0.488824	nan	nan	nan	0	10000	
Zm00001d012785-Zm00001d012781.fasta	2	1407	288	115	115	115	2	1	1	1	0.399306	0.399306	nan	nan	nan	0	10000	
Zm00001d012788-Zm00001d012780.fasta	2	1485	1023	470	470	470	2	1	1	1	0.459433	0.459433	nan	nan	nan	0	10000	
Zm00001d012788-Zm00001d012781.fasta	2	1434	288	113	113	113	2	1	1	1	0.392361	0.392361	nan	nan	nan	0	10000	
Zm00001d012788-Zm00001d012782.fasta	2	1464	1395	531	531	531	2	1	1	1	0.380645	0.380645	nan	nan	nan	0	10000	
Zm00001d012788-Zm00001d012785.fasta	2	1449	1392	380	380	380	2	1	1	1	0.272989	0.272989	nan	nan	nan	0	10000	
Zm00001d012801-Zm00001d012806.fasta	2	2889	1503	782	782	782	2	1	1	1	0.520293	0.520293	nan	nan	nan	0	10000	
Zm00001d012833-Zm00001d012834.fasta	2	849	408	263	263	263	2	1	1	1	0.644608	0.644608	nan	nan	nan	0	10000	
Zm00001d012840-Zm00001d012839.fasta	2	954	558	370	370	370	2	1	1	1	0.663082	0.663082	nan	nan	nan	0	10000	
Zm00001d012899-Zm00001d012900.fasta	2	528	474	85	85	85	2	1	1	1	0.179325	0.179325	nan	nan	nan	0	10000	
Zm00001d012899-Zm00001d012906.fasta	2	534	498	148	148	148	2	1	1	1	0.297189	0.297189	nan	nan	nan	0	10000	
Zm00001d012902-Zm00001d012910.fasta	2	837	336	223	223	223	2	1	1	1	0.66369	0.66369	nan	nan	nan	0	10000	
Zm00001d012906-Zm00001d012900.fasta	2	510	468	103	103	103	2	1	1	1	0.220085	0.220085	nan	nan	nan	0	10000	
Zm00001d012907-Zm00001d012908.fasta	2	492	309	167	167	167	2	1	1	1	0.540453	0.540453	nan	nan	nan	0	10000	
Zm00001d012909-Zm00001d012907.fasta	2	996	492	21	21	21	2	1	1	1	0.0426829	0.0426829	nan	nan	nan	0	10000	
Zm00001d012909-Zm00001d012908.fasta	2	996	309	13	13	13	2	1	1	1	0.0420712	0.0420712	nan	nan	nan	0	10000	
Zm00001d012912-Zm00001d012911.fasta	2	600	405	248	248	248	2	1	1	1	0.612346	0.612346	nan	nan	nan	0	10000	
Zm00001d012943-Zm00001d012947.fasta	2	1683	807	113	113	113	2	1	1	1	0.140025	0.140025	nan	nan	nan	0	10000	
Zm00001d012949-Zm00001d012946.fasta	2	4650	3804	171	171	171	2	1	1	1	0.0449527	0.0449527	nan	nan	nan	0	10000	
Zm00001d012968-Zm00001d012967.fasta	2	531	378	119	119	119	2	1	1	1	0.314815	0.314815	nan	nan	nan	0	10000	
Zm00001d012980-Zm00001d012979.fasta	2	2958	969	587	587	587	2	1	1	1	0.605779	0.605779	nan	nan	nan	0	10000	
Zm00001d012980-Zm00001d012981.fasta	2	1551	777	127	127	127	2	1	1	1	0.163449	0.163449	nan	nan	nan	0	10000	
Zm00001d012980-Zm00001d012982.fasta	2	1134	984	181	181	181	2	1	1	1	0.183943	0.183943	nan	nan	nan	0	10000	
Zm00001d012981-Zm00001d012979.fasta	2	3072	1191	764	764	764	2	1	1	1	0.641478	0.641478	nan	nan	nan	0	10000	
Zm00001d012981-Zm00001d012982.fasta	2	1689	765	125	125	125	2	1	1	1	0.163399	0.163399	nan	nan	nan	0	10000	
Zm00001d012982-Zm00001d012979.fasta	2	3042	1011	619	619	619	2	1	1	1	0.612265	0.612265	nan	nan	nan	0	10000	
Zm00001d012999-Zm00001d013002.fasta	2	861	354	231	231	231	2	1	1	1	0.652542	0.652542	nan	nan	nan	0	10000	
Zm00001d013035-Zm00001d013037.fasta	2	1161	849	202	202	202	2	1	1	1	0.237927	0.237927	nan	nan	nan	0	10000	
Zm00001d013066-Zm00001d013067.fasta	2	816	771	65	65	65	2	1	1	1	0.0843061	0.0843061	nan	nan	nan	0	10000	
Zm00001d013105-Zm00001d013109.fasta	2	1872	1746	589	589	589	2	1	1	1	0.337342	0.337342	nan	nan	nan	0	10000	
Zm00001d013114-Zm00001d013115.fasta	2	894	426	142	142	142	2	1	1	1	0.333333	0.333333	nan	nan	nan	0	10000	
Zm00001d013182-Zm00001d013183.fasta	2	2112	480	304	304	304	2	1	1	1	0.633333	0.633333	nan	nan	nan	0	10000	
Zm00001d013188-Zm00001d013190.fasta	2	801	684	226	226	226	2	1	1	1	0.330409	0.330409	nan	nan	nan	0	10000	
Zm00001d013225-Zm00001d013228.fasta	2	873	873	1	1	1	2	1	NA	NA	0.00114548	0.00114548	nan	nan	0.707107	4294967295	10000	
Zm00001d013226-Zm00001d013229.fasta	2	1251	1239	10	10	10	2	1	1	1	0.00807103	0.00807103	nan	nan	nan	0	10000	
Zm00001d013230-Zm00001d013226.fasta	2	1371	1218	297	297	297	2	1	1	1	0.243842	0.243842	nan	nan	nan	0	10000	
Zm00001d013230-Zm00001d013229.fasta	2	1359	1218	297	297	297	2	1	1	1	0.243842	0.243842	nan	nan	nan	0	10000	
Zm00001d013231-Zm00001d013226.fasta	2	1305	1161	405	405	405	2	1	1	1	0.348837	0.348837	nan	nan	nan	0	10000	
Zm00001d013231-Zm00001d013229.fasta	2	1293	1161	402	402	402	2	1	1	1	0.346253	0.346253	nan	nan	nan	0	10000	
Zm00001d013231-Zm00001d013230.fasta	2	1344	1209	337	337	337	2	1	1	1	0.278743	0.278743	nan	nan	nan	0	10000	
Zm00001d013246-Zm00001d013244.fasta	2	1479	636	259	259	259	2	1	1	1	0.407233	0.407233	nan	nan	nan	0	10000	
Zm00001d013255-Zm00001d013251.fasta	2	3231	1062	716	716	716	2	1	1	1	0.6742	0.6742	nan	nan	nan	0	10000	
Zm00001d013259-Zm00001d013258.fasta	2	858	375	194	194	194	2	1	1	1	0.517333	0.517333	nan	nan	nan	0	10000	
Zm00001d013268-Zm00001d013269.fasta	2	1971	1881	529	529	529	2	1	1	1	0.281233	0.281233	nan	nan	nan	0	10000	
Zm00001d013286-Zm00001d013285.fasta	2	630	342	229	229	229	2	1	1	1	0.669591	0.669591	nan	nan	nan	0	10000	
Zm00001d013365-Zm00001d013366.fasta	2	438	327	1	1	1	2	1	NA	NA	0.0030581	0.0030581	nan	nan	0.707107	4294967295	10000	
